validation_mode,level,universe,ticker,window,window_weeks,start_date,end_date,strategy,final_value,total_contributed,total_invested,cash_remaining,return_on_contributed_pct,return_on_invested_pct,cagr_on_contributed_pct,max_drawdown_pct,volatility_pct,sharpe_ratio,calmar_ratio,buy_actions,average_buy_amount
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_026_130,104,2021-12-13,2023-12-04,trend_aware_hybrid,79577.8,62400.0,62365.73,34.27,27.53,27.6,12.93,8.61,88.1,3.171,1.502,624,99.85
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_039_143,104,2022-03-14,2024-03-04,fixed_weekly_dca,10869.62,10400.0,10400.0,-0.0,4.52,4.52,2.23,8.17,89.81,3.003,0.273,104,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_039_143,104,2022-03-14,2024-03-04,simple_dip_buy,10882.53,10400.0,10263.27,136.73,4.64,6.03,2.29,7.93,88.98,3.027,0.289,104,98.59
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_039_143,104,2022-03-14,2024-03-04,risk_adjusted_v2,10869.65,10400.0,10400.0,-0.0,4.52,4.52,2.23,8.04,89.08,3.025,0.278,104,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_70_30,10873.8,10400.0,10366.19,33.81,4.56,4.9,2.25,8.11,89.57,3.01,0.278,104,99.58
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_80_20,10872.42,10400.0,10380.48,19.52,4.54,4.74,2.25,8.13,89.65,3.008,0.276,104,99.71
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_039_143,104,2022-03-14,2024-03-04,trend_aware_hybrid,10870.42,10400.0,10400.0,-0.0,4.52,4.52,2.24,8.14,89.66,3.008,0.275,104,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_039_143,104,2022-03-14,2024-03-04,fixed_weekly_dca,16867.72,10400.0,10400.0,-0.0,62.19,62.19,27.35,12.3,91.81,3.223,2.224,104,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_039_143,104,2022-03-14,2024-03-04,simple_dip_buy,16747.53,10400.0,10015.07,384.93,61.03,67.22,26.9,11.72,91.39,3.23,2.295,104,96.2
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_039_143,104,2022-03-14,2024-03-04,risk_adjusted_v2,16581.68,10400.0,9817.81,582.19,59.44,68.89,26.27,10.79,90.87,3.238,2.434,104,94.31
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_70_30,16833.8,10400.0,10289.62,110.38,61.86,63.6,27.23,12.13,91.69,3.226,2.244,104,98.84
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_80_20,16846.16,10400.0,10328.9,71.1,61.98,63.1,27.27,12.19,91.73,3.225,2.237,104,99.22
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_039_143,104,2022-03-14,2024-03-04,trend_aware_hybrid,16869.81,10400.0,10400.0,-0.0,62.21,62.21,27.36,12.3,91.76,3.225,2.224,104,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_039_143,104,2022-03-14,2024-03-04,fixed_weekly_dca,8528.27,10400.0,10400.0,-0.0,-18.0,-18.0,-9.44,19.98,94.24,2.785,-0.473,104,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_039_143,104,2022-03-14,2024-03-04,simple_dip_buy,8601.13,10400.0,10332.59,67.41,-17.3,-16.76,-9.06,19.65,94.15,2.787,-0.461,104,99.25
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_039_143,104,2022-03-14,2024-03-04,risk_adjusted_v2,8561.91,10400.0,10236.23,163.77,-17.67,-16.36,-9.27,19.42,93.68,2.795,-0.477,104,98.33
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_70_30,8548.61,10400.0,10384.78,15.22,-17.8,-17.68,-9.34,19.9,94.21,2.786,-0.469,104,99.75
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_80_20,8541.12,10400.0,10392.17,7.83,-17.87,-17.81,-9.38,19.93,94.22,2.786,-0.47,104,99.82
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_039_143,104,2022-03-14,2024-03-04,trend_aware_hybrid,8530.86,10400.0,10393.84,6.16,-17.97,-17.92,-9.43,19.98,94.26,2.784,-0.472,104,99.84
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_039_143,104,2022-03-14,2024-03-04,fixed_weekly_dca,10200.85,10400.0,10400.0,-0.0,-1.91,-1.91,-0.96,5.14,87.12,3.037,-0.187,104,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_039_143,104,2022-03-14,2024-03-04,simple_dip_buy,10207.05,10400.0,10327.92,72.08,-1.86,-1.17,-0.93,5.12,86.82,3.046,-0.182,104,99.21
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_039_143,104,2022-03-14,2024-03-04,risk_adjusted_v2,10200.64,10400.0,10400.0,-0.0,-1.92,-1.92,-0.96,5.14,86.85,3.045,-0.187,104,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_70_30,10202.44,10400.0,10383.52,16.48,-1.9,-1.74,-0.95,5.14,87.03,3.04,-0.186,104,99.74
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_80_20,10201.82,10400.0,10391.48,8.52,-1.91,-1.83,-0.96,5.14,87.06,3.039,-0.186,104,99.82
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_039_143,104,2022-03-14,2024-03-04,trend_aware_hybrid,10201.68,10400.0,10395.23,4.77,-1.91,-1.86,-0.96,5.14,87.06,3.039,-0.186,104,99.85
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_039_143,104,2022-03-14,2024-03-04,fixed_weekly_dca,14401.85,10400.0,10400.0,-0.0,38.48,38.48,17.68,3.64,86.75,3.263,4.858,104,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_039_143,104,2022-03-14,2024-03-04,simple_dip_buy,14346.94,10400.0,10142.26,257.74,37.95,41.46,17.45,3.59,86.51,3.268,4.86,104,97.42
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_039_143,104,2022-03-14,2024-03-04,risk_adjusted_v2,14403.21,10400.0,10399.9,0.1,38.49,38.49,17.68,3.64,86.56,3.269,4.856,104,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_70_30,14386.66,10400.0,10327.59,72.41,38.33,39.3,17.62,3.62,86.68,3.265,4.861,104,99.2
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_80_20,14392.34,10400.0,10354.06,45.94,38.39,39.0,17.64,3.63,86.7,3.264,4.861,104,99.46
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_039_143,104,2022-03-14,2024-03-04,trend_aware_hybrid,14404.31,10400.0,10400.0,-0.0,38.5,38.5,17.69,3.64,86.71,3.265,4.859,104,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_039_143,104,2022-03-14,2024-03-04,fixed_weekly_dca,37639.56,10400.0,10400.0,-0.0,261.92,261.92,90.24,15.24,92.73,3.658,5.921,104,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_039_143,104,2022-03-14,2024-03-04,simple_dip_buy,36044.5,10400.0,9549.38,850.62,246.58,277.45,86.17,14.6,91.04,3.691,5.903,104,91.73
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_039_143,104,2022-03-14,2024-03-04,risk_adjusted_v2,32970.19,10400.0,8847.84,1552.16,217.02,272.64,78.05,11.29,88.91,3.705,6.916,104,84.99
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_70_30,37169.84,10400.0,10149.93,250.07,257.4,266.21,89.05,15.02,92.21,3.669,5.929,104,97.5
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_80_20,37330.51,10400.0,10235.74,164.26,258.95,264.71,89.46,15.1,92.38,3.665,5.926,104,98.32
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_039_143,104,2022-03-14,2024-03-04,trend_aware_hybrid,37660.5,10400.0,10400.0,-0.0,262.12,262.12,90.29,15.1,92.45,3.668,5.981,104,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_039_143,104,2022-03-14,2024-03-04,fixed_weekly_dca,98507.87,62400.0,62400.0,0.0,57.87,57.87,25.64,6.54,86.43,3.352,3.921,624,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_039_143,104,2022-03-14,2024-03-04,simple_dip_buy,96829.68,62400.0,60630.49,1769.51,55.18,59.7,24.57,6.26,86.08,3.353,3.927,624,97.07
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_039_143,104,2022-03-14,2024-03-04,risk_adjusted_v2,93587.29,62400.0,60101.77,2298.23,49.98,55.71,22.47,5.91,85.88,3.337,3.804,624,96.22
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_70_30,98015.16,62400.0,61901.63,498.37,57.08,58.34,25.33,6.46,86.32,3.352,3.922,624,99.1
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_039_143,104,2022-03-14,2024-03-04,hybrid_80_20,98184.37,62400.0,62082.83,317.17,57.35,58.15,25.44,6.49,86.36,3.352,3.922,624,99.39
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_039_143,104,2022-03-14,2024-03-04,trend_aware_hybrid,98537.58,62400.0,62389.08,10.92,57.91,57.94,25.66,6.54,86.37,3.354,3.924,624,99.88
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_052_156,104,2022-06-13,2024-06-03,fixed_weekly_dca,12326.63,10400.0,10400.0,-0.0,18.53,18.53,8.87,6.94,91.47,3.032,1.279,104,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_052_156,104,2022-06-13,2024-06-03,simple_dip_buy,12310.82,10400.0,10207.38,192.62,18.37,20.61,8.8,6.67,91.23,3.036,1.319,104,98.05
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_052_156,104,2022-06-13,2024-06-03,risk_adjusted_v2,12320.07,10400.0,10359.66,40.34,18.46,18.92,8.84,6.9,91.35,3.034,1.28,104,99.51
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_70_30,12323.21,10400.0,10349.43,50.57,18.49,19.07,8.85,6.86,91.4,3.033,1.29,104,99.41
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_80_20,12324.97,10400.0,10369.73,30.27,18.51,18.86,8.86,6.89,91.43,3.033,1.286,104,99.61
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_052_156,104,2022-06-13,2024-06-03,trend_aware_hybrid,12327.67,10400.0,10389.07,10.93,18.54,18.66,8.87,6.94,91.43,3.033,1.279,104,99.8
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_052_156,104,2022-06-13,2024-06-03,fixed_weekly_dca,16591.42,10400.0,10400.0,-0.0,59.53,59.53,26.31,10.98,96.27,3.086,2.396,104,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_052_156,104,2022-06-13,2024-06-03,simple_dip_buy,16440.56,10400.0,9996.99,403.01,58.08,64.46,25.73,10.66,95.93,3.089,2.414,104,96.03
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_052_156,104,2022-06-13,2024-06-03,risk_adjusted_v2,16106.46,10400.0,9679.37,720.63,54.87,66.4,24.45,10.32,94.53,3.11,2.369,104,92.98
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_70_30,16548.75,10400.0,10285.11,114.89,59.12,60.9,26.14,10.89,96.17,3.087,2.401,104,98.8
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_80_20,16564.24,10400.0,10326.33,73.67,59.27,60.41,26.2,10.92,96.2,3.087,2.399,104,99.19
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_052_156,104,2022-06-13,2024-06-03,trend_aware_hybrid,16589.07,10400.0,10391.54,8.46,59.51,59.64,26.3,10.98,96.25,3.087,2.395,104,99.82
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_052_156,104,2022-06-13,2024-06-03,fixed_weekly_dca,10455.51,10400.0,10400.0,-0.0,0.53,0.53,0.27,18.31,95.25,2.861,0.015,104,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_052_156,104,2022-06-13,2024-06-03,simple_dip_buy,10500.06,10400.0,10251.33,148.67,0.96,2.43,0.48,17.89,94.96,2.87,0.027,104,98.47
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_052_156,104,2022-06-13,2024-06-03,risk_adjusted_v2,10454.14,10400.0,10198.39,201.61,0.52,2.51,0.26,17.78,94.77,2.871,0.015,104,97.96
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_70_30,10468.96,10400.0,10361.33,38.67,0.66,1.04,0.33,18.2,95.17,2.864,0.018,104,99.53
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_80_20,10464.52,10400.0,10376.95,23.05,0.62,0.84,0.31,18.25,95.2,2.863,0.017,104,99.68
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_052_156,104,2022-06-13,2024-06-03,trend_aware_hybrid,10457.48,10400.0,10397.93,2.07,0.55,0.57,0.28,18.31,95.23,2.862,0.015,104,99.88
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_052_156,104,2022-06-13,2024-06-03,fixed_weekly_dca,10994.37,10400.0,10400.0,-0.0,5.72,5.72,2.82,4.66,87.79,3.058,0.605,104,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_052_156,104,2022-06-13,2024-06-03,simple_dip_buy,10992.15,10400.0,10299.87,100.13,5.69,6.72,2.81,4.63,87.76,3.059,0.607,104,98.94
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_052_156,104,2022-06-13,2024-06-03,risk_adjusted_v2,10994.04,10400.0,10397.2,2.8,5.71,5.74,2.82,4.66,87.78,3.058,0.605,104,99.87
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_70_30,10994.02,10400.0,10376.02,23.98,5.71,5.96,2.82,4.65,87.78,3.058,0.605,104,99.67
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_80_20,10994.29,10400.0,10386.92,13.08,5.71,5.85,2.82,4.66,87.79,3.058,0.605,104,99.77
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_052_156,104,2022-06-13,2024-06-03,trend_aware_hybrid,10994.41,10400.0,10390.67,9.33,5.72,5.81,2.82,4.66,87.79,3.058,0.605,104,99.81
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_052_156,104,2022-06-13,2024-06-03,fixed_weekly_dca,14364.51,10400.0,10400.0,-0.0,38.12,38.12,17.52,4.76,90.22,3.152,3.678,104,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_052_156,104,2022-06-13,2024-06-03,simple_dip_buy,14290.34,10400.0,10124.91,275.09,37.41,41.14,17.22,4.63,90.19,3.149,3.719,104,97.26
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_052_156,104,2022-06-13,2024-06-03,risk_adjusted_v2,14360.9,10400.0,10396.1,3.9,38.09,38.14,17.51,4.76,90.27,3.15,3.675,104,99.86
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_70_30,14343.9,10400.0,10323.31,76.69,37.92,38.95,17.44,4.73,90.21,3.151,3.689,104,99.16
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_80_20,14351.55,10400.0,10351.63,48.37,38.0,38.64,17.47,4.74,90.21,3.151,3.685,104,99.44
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_052_156,104,2022-06-13,2024-06-03,trend_aware_hybrid,14366.55,10400.0,10395.77,4.23,38.14,38.2,17.53,4.77,90.22,3.152,3.679,104,99.86
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_052_156,104,2022-06-13,2024-06-03,fixed_weekly_dca,45926.36,10400.0,10400.0,-0.0,341.6,341.6,110.14,18.16,96.59,3.647,6.066,104,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_052_156,104,2022-06-13,2024-06-03,simple_dip_buy,43291.08,10400.0,9405.07,994.93,316.26,360.29,104.02,17.6,95.88,3.634,5.912,104,90.34
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_052_156,104,2022-06-13,2024-06-03,risk_adjusted_v2,40565.09,10400.0,9058.75,1341.25,290.05,347.8,97.5,17.25,94.57,3.635,5.652,104,87.02
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_70_30,45150.66,10400.0,10107.57,292.43,334.14,346.7,108.36,18.0,96.37,3.644,6.021,104,97.09
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_80_20,45416.19,10400.0,10207.92,192.08,336.69,344.91,108.97,18.05,96.45,3.645,6.036,104,98.06
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_052_156,104,2022-06-13,2024-06-03,trend_aware_hybrid,45935.52,10400.0,10400.0,-0.0,341.69,341.69,110.16,18.16,96.55,3.648,6.067,104,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,2022-06-13,2024-06-03,fixed_weekly_dca,110658.8,62400.0,62400.0,0.0,77.34,77.34,33.17,8.9,89.38,3.325,3.727,624,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,2022-06-13,2024-06-03,simple_dip_buy,107825.02,62400.0,60285.56,2114.44,72.8,78.86,31.45,8.4,89.3,3.312,3.744,624,96.51
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,2022-06-13,2024-06-03,risk_adjusted_v2,104800.69,62400.0,60089.46,2310.54,67.95,74.41,29.6,8.02,89.04,3.302,3.69,624,96.2
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_70_30,109829.49,62400.0,61802.76,597.24,76.01,77.71,32.67,8.76,89.35,3.321,3.731,624,98.94
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,2022-06-13,2024-06-03,hybrid_80_20,110115.75,62400.0,62019.48,380.52,76.47,77.55,32.84,8.81,89.36,3.323,3.73,624,99.29
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,2022-06-13,2024-06-03,trend_aware_hybrid,110670.71,62400.0,62364.97,35.03,77.36,77.46,33.18,8.9,89.38,3.325,3.729,624,99.84
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,2022-09-12,2024-09-02,fixed_weekly_dca,13261.28,10400.0,10400.0,-0.0,27.51,27.51,12.92,5.8,85.97,3.24,2.228,104,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,2022-09-12,2024-09-02,simple_dip_buy,13223.45,10400.0,10177.4,222.6,27.15,29.93,12.76,5.51,85.82,3.243,2.314,104,97.76
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,2022-09-12,2024-09-02,risk_adjusted_v2,13253.23,10400.0,10374.97,25.03,27.43,27.74,12.89,5.76,85.91,3.242,2.238,104,99.66
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_70_30,13251.19,10400.0,10339.3,60.7,27.42,28.16,12.88,5.71,85.93,3.241,2.256,104,99.32
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_80_20,13255.15,10400.0,10362.44,37.56,27.45,27.92,12.9,5.74,85.94,3.241,2.246,104,99.54
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,2022-09-12,2024-09-02,trend_aware_hybrid,13260.45,10400.0,10400.0,-0.0,27.5,27.5,12.92,5.8,85.95,3.241,2.227,104,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,2022-09-12,2024-09-02,fixed_weekly_dca,11275.32,10400.0,10400.0,-0.0,8.42,8.42,4.12,26.07,92.86,2.976,0.158,104,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,2022-09-12,2024-09-02,simple_dip_buy,11247.57,10400.0,10106.01,293.99,8.15,11.3,4.0,25.19,91.95,2.996,0.159,104,97.08
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,2022-09-12,2024-09-02,risk_adjusted_v2,11129.73,10400.0,9997.49,402.51,7.02,11.33,3.45,24.82,91.24,3.007,0.139,104,96.03
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_70_30,11267.32,10400.0,10318.75,81.25,8.34,9.19,4.09,25.82,92.59,2.982,0.158,104,99.12
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_80_20,11270.15,10400.0,10349.17,50.83,8.37,8.9,4.1,25.91,92.69,2.98,0.158,104,99.41
true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,2022-09-12,2024-09-02,trend_aware_hybrid,11265.55,10400.0,10400.0,-0.0,8.32,8.32,4.08,26.05,92.75,2.978,0.157,104,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,2022-09-12,2024-09-02,fixed_weekly_dca,11071.59,10400.0,10400.0,-0.0,6.46,6.46,3.18,16.32,90.9,3.008,0.195,104,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,2022-09-12,2024-09-02,simple_dip_buy,11112.04,10400.0,10234.12,165.88,6.85,8.58,3.37,15.82,90.5,3.02,0.213,104,98.31
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,2022-09-12,2024-09-02,risk_adjusted_v2,11099.54,10400.0,10368.66,31.34,6.73,7.05,3.31,15.75,90.27,3.025,0.21,104,99.6
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_70_30,11084.09,10400.0,10357.08,42.92,6.58,7.02,3.24,16.19,90.79,3.012,0.2,104,99.49
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_80_20,11080.09,10400.0,10374.54,25.46,6.54,6.8,3.22,16.25,90.83,3.011,0.198,104,99.66
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,2022-09-12,2024-09-02,trend_aware_hybrid,11071.69,10400.0,10393.44,6.56,6.46,6.53,3.18,16.31,90.87,3.009,0.195,104,99.84
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,2022-09-12,2024-09-02,fixed_weekly_dca,12152.33,10400.0,10400.0,-0.0,16.85,16.85,8.1,3.94,83.23,3.267,2.055,104,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,2022-09-12,2024-09-02,simple_dip_buy,12134.63,10400.0,10257.24,142.76,16.68,18.3,8.02,3.9,83.18,3.268,2.054,104,98.53
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,2022-09-12,2024-09-02,risk_adjusted_v2,12150.56,10400.0,10394.79,5.21,16.83,16.89,8.09,3.94,83.22,3.267,2.053,104,99.85
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_70_30,12148.17,10400.0,10364.13,35.87,16.81,17.21,8.08,3.94,83.22,3.267,2.053,104,99.56
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_80_20,12150.11,10400.0,10379.43,20.57,16.83,17.06,8.09,3.94,83.22,3.267,2.053,104,99.7
true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,2022-09-12,2024-09-02,trend_aware_hybrid,12150.7,10400.0,10389.47,10.53,16.83,16.95,8.09,3.94,83.22,3.267,2.053,104,99.8
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,2022-09-12,2024-09-02,fixed_weekly_dca,12882.14,10400.0,10400.0,-0.0,23.87,23.87,11.3,9.93,85.34,3.243,1.138,104,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,2022-09-12,2024-09-02,simple_dip_buy,12818.06,10400.0,10143.03,256.97,23.25,26.37,11.02,9.63,85.24,3.243,1.144,104,97.43
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,2022-09-12,2024-09-02,risk_adjusted_v2,12874.44,10400.0,10400.0,-0.0,23.79,23.79,11.26,9.92,85.33,3.243,1.136,104,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_70_30,12864.23,10400.0,10329.66,70.34,23.69,24.54,11.22,9.84,85.31,3.243,1.14,104,99.22
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_80_20,12870.84,10400.0,10356.31,43.69,23.76,24.28,11.25,9.87,85.33,3.243,1.139,104,99.48
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,2022-09-12,2024-09-02,trend_aware_hybrid,12882.28,10400.0,10400.0,0.0,23.87,23.87,11.3,9.92,85.34,3.243,1.139,104,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,2022-09-12,2024-09-02,fixed_weekly_dca,32015.15,10400.0,10400.0,-0.0,207.84,207.84,75.45,20.05,93.95,3.545,3.763,104,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,2022-09-12,2024-09-02,simple_dip_buy,29800.44,10400.0,9459.85,940.15,186.54,215.02,69.28,19.46,92.59,3.544,3.561,104,90.87
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,2022-09-12,2024-09-02,risk_adjusted_v2,29366.25,10400.0,9613.1,786.9,182.37,205.48,68.04,19.52,92.33,3.543,3.485,104,92.34
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,2022-09-12,2024-09-02,hybrid_70_30,31363.37,10400.0,10124.94,275.06,201.57,209.76,73.66,19.89,93.55,3.545,3.704,104,97.26
