analysis_type,validation_mode,level,universe,ticker,window,window_weeks,strategy,target_invested,actual_invested,normalized_final_value,normalized_return_pct
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,hybrid_80_20,15306.01,15549.17,17234.76,12.6
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,trend_aware_hybrid,15306.01,15600.0,17178.79,12.24
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,fixed_weekly_dca,15383.77,15600.0,15579.53,1.27
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,simple_dip_buy,15383.77,15434.12,15840.99,2.97
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,risk_adjusted_v2,15383.77,15383.77,15810.89,2.78
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,hybrid_70_30,15383.77,15557.08,15649.68,1.73
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,hybrid_80_20,15383.77,15574.54,15622.69,1.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,trend_aware_hybrid,15383.77,15593.44,15587.14,1.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,fixed_weekly_dca,15442.59,15600.0,18110.89,17.28
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,simple_dip_buy,15442.59,15442.59,18284.02,18.4
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,risk_adjusted_v2,15442.59,15594.79,18114.07,17.3
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,hybrid_70_30,15442.59,15563.44,18151.82,17.54
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,hybrid_80_20,15442.59,15579.43,18134.19,17.43
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,trend_aware_hybrid,15442.59,15590.41,18121.55,17.35
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,fixed_weekly_dca,15343.03,15600.0,19727.0,28.57
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,simple_dip_buy,15343.03,15343.03,20017.99,30.47
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,risk_adjusted_v2,15343.03,15600.0,19729.22,28.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,hybrid_70_30,15343.03,15529.66,19805.56,29.09
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,hybrid_80_20,15343.03,15556.31,19775.65,28.89
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,trend_aware_hybrid,15343.03,15600.0,19730.77,28.6
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,fixed_weekly_dca,14384.77,15600.0,52888.12,267.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,simple_dip_buy,14384.77,14659.85,54438.37,278.44
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,risk_adjusted_v2,14384.77,14384.77,53275.63,270.36
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,hybrid_70_30,14384.77,15324.94,53316.23,270.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,hybrid_80_20,14384.77,15419.91,53164.39,269.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,trend_aware_hybrid,14384.77,15600.0,52929.67,267.96
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,fixed_weekly_dca,91484.29,93600.0,146181.06,59.79
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,simple_dip_buy,91484.29,91484.29,147701.14,61.45
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,risk_adjusted_v2,91484.29,91862.02,144798.9,58.28
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,hybrid_70_30,91484.29,93014.18,146565.42,60.21
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,hybrid_80_20,91484.29,93231.34,146408.49,60.04
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,trend_aware_hybrid,91484.29,93583.85,146259.78,59.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,fixed_weekly_dca,15316.41,15600.0,21499.09,40.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,simple_dip_buy,15316.41,15316.41,21839.48,42.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,risk_adjusted_v2,15316.41,15582.28,21515.87,40.48
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,hybrid_70_30,15316.41,15525.42,21589.44,40.96
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,hybrid_80_20,15316.41,15554.58,21554.71,40.73
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,trend_aware_hybrid,15316.41,15595.4,21505.17,40.41
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,fixed_weekly_dca,15317.29,15600.0,16294.41,6.38
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,simple_dip_buy,15317.29,15317.29,16633.03,8.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,risk_adjusted_v2,15317.29,15403.69,16435.71,7.3
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,hybrid_70_30,15317.29,15523.04,16385.96,6.98
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,hybrid_80_20,15317.29,15552.46,16351.19,6.75
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,trend_aware_hybrid,15317.29,15594.32,16304.37,6.44
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,fixed_weekly_dca,15108.39,15600.0,17410.43,15.24
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,simple_dip_buy,15108.39,15372.4,17743.38,17.44
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,risk_adjusted_v2,15108.39,15108.39,17946.32,18.78
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,hybrid_70_30,15108.39,15539.46,17500.8,15.83
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,hybrid_80_20,15108.39,15563.25,17466.63,15.61
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,trend_aware_hybrid,15108.39,15600.0,17407.38,15.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,fixed_weekly_dca,15508.69,15600.0,15719.84,1.36
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,simple_dip_buy,15508.69,15508.69,15820.28,2.01
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,risk_adjusted_v2,15508.69,15600.0,15718.16,1.35
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,hybrid_70_30,15508.69,15580.47,15741.69,1.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,hybrid_80_20,15508.69,15590.77,15730.48,1.43
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,trend_aware_hybrid,15508.69,15599.22,15721.06,1.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_026_182,156,fixed_weekly_dca,15302.2,15600.0,21279.64,39.06
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_026_182,156,simple_dip_buy,15302.2,15302.2,21617.72,41.27
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_026_182,156,risk_adjusted_v2,15302.2,15583.18,21305.71,39.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_026_182,156,hybrid_70_30,15302.2,15518.32,21371.07,39.66
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_026_182,156,hybrid_80_20,15302.2,15549.19,21336.41,39.43
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_026_182,156,trend_aware_hybrid,15302.2,15592.88,21292.67,39.15
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_026_182,156,fixed_weekly_dca,14231.92,15600.0,67125.8,371.66
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_026_182,156,simple_dip_buy,14231.92,14521.44,69052.63,385.2
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_026_182,156,risk_adjusted_v2,14231.92,14231.92,67262.19,372.62
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_026_182,156,hybrid_70_30,14231.92,15284.31,67657.2,375.39
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_026_182,156,hybrid_80_20,14231.92,15393.27,67469.08,374.07
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_026_182,156,trend_aware_hybrid,14231.92,15600.0,67158.03,371.88
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_026_182,156,fixed_weekly_dca,91338.44,93600.0,163505.42,79.01
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_026_182,156,simple_dip_buy,91338.44,91338.44,164421.31,80.01
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_026_182,156,risk_adjusted_v2,91338.44,91509.47,160832.75,76.08
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_026_182,156,hybrid_70_30,91338.44,92971.02,163711.67,79.24
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_026_182,156,hybrid_80_20,91338.44,93203.53,163612.92,79.13
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_026_182,156,trend_aware_hybrid,91338.44,93581.83,163576.05,79.09
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_039_195,156,fixed_weekly_dca,15322.52,15600.0,20635.0,34.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_039_195,156,simple_dip_buy,15322.52,15322.52,20958.55,36.78
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_039_195,156,risk_adjusted_v2,15322.52,15598.4,20631.1,34.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_039_195,156,hybrid_70_30,15322.52,15527.6,20720.06,35.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_039_195,156,hybrid_80_20,15322.52,15556.48,20686.7,35.01
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_039_195,156,trend_aware_hybrid,15322.52,15594.54,20641.87,34.72
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_039_195,156,fixed_weekly_dca,15304.14,15600.0,16727.44,9.3
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_039_195,156,simple_dip_buy,15304.14,15304.14,17077.54,11.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_039_195,156,risk_adjusted_v2,15304.14,15359.34,16917.64,10.54
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_039_195,156,hybrid_70_30,15304.14,15520.0,16821.4,9.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_039_195,156,hybrid_80_20,15304.14,15550.89,16785.35,9.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_039_195,156,trend_aware_hybrid,15304.14,15596.14,16734.9,9.35
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_039_195,156,fixed_weekly_dca,15258.49,15600.0,22993.02,50.69
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_039_195,156,simple_dip_buy,15258.49,15258.49,23516.33,54.12
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_039_195,156,risk_adjusted_v2,15258.49,15358.34,23271.78,52.52
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_039_195,156,hybrid_70_30,15258.49,15506.21,23137.73,51.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_039_195,156,hybrid_80_20,15258.49,15541.5,23084.71,51.29
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_039_195,156,trend_aware_hybrid,15258.49,15600.0,22990.91,50.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_039_195,156,fixed_weekly_dca,15454.88,15600.0,17789.91,15.11
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_039_195,156,simple_dip_buy,15454.88,15454.88,17948.74,16.14
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_039_195,156,risk_adjusted_v2,15454.88,15569.57,17822.48,15.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_039_195,156,hybrid_70_30,15454.88,15565.25,17828.24,15.36
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_039_195,156,hybrid_80_20,15454.88,15581.06,17811.17,15.25
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_039_195,156,trend_aware_hybrid,15454.88,15591.04,17799.68,15.17
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_039_195,156,fixed_weekly_dca,15335.24,15600.0,18461.23,20.38
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_039_195,156,simple_dip_buy,15335.24,15335.24,18742.61,22.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_039_195,156,risk_adjusted_v2,15335.24,15600.0,18464.59,20.41
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_039_195,156,hybrid_70_30,15335.24,15529.15,18535.21,20.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_039_195,156,hybrid_80_20,15335.24,15556.82,18506.05,20.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_039_195,156,trend_aware_hybrid,15335.24,15600.0,18464.03,20.4
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_039_195,156,fixed_weekly_dca,14005.99,15600.0,48007.38,242.76
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_039_195,156,simple_dip_buy,14005.99,14603.11,49120.3,250.71
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_039_195,156,risk_adjusted_v2,14005.99,14005.99,47065.42,236.04
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_039_195,156,hybrid_70_30,14005.99,15309.73,48309.85,244.92
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_039_195,156,hybrid_80_20,14005.99,15410.65,48200.1,244.14
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_039_195,156,trend_aware_hybrid,14005.99,15600.0,48031.31,242.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_039_195,156,fixed_weekly_dca,91278.37,93600.0,148010.55,62.15
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_039_195,156,simple_dip_buy,91278.37,91278.37,149458.21,63.74
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_039_195,156,risk_adjusted_v2,91278.37,91491.65,144870.32,58.71
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_039_195,156,hybrid_70_30,91278.37,92957.94,148371.2,62.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_039_195,156,hybrid_80_20,91278.37,93197.4,148219.41,62.38
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_039_195,156,trend_aware_hybrid,91278.37,93581.73,148068.59,62.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_052_208,156,fixed_weekly_dca,15380.13,15600.0,17274.19,12.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_052_208,156,simple_dip_buy,15380.13,15380.13,17515.61,13.88
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_052_208,156,risk_adjusted_v2,15380.13,15592.19,17275.36,12.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_052_208,156,hybrid_70_30,15380.13,15544.9,17335.09,12.71
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_052_208,156,hybrid_80_20,15380.13,15568.44,17309.6,12.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_052_208,156,trend_aware_hybrid,15380.13,15593.79,17282.77,12.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_052_208,156,fixed_weekly_dca,15151.84,15600.0,16786.24,10.79
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_052_208,156,simple_dip_buy,15151.84,15287.02,17142.03,13.13
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_052_208,156,risk_adjusted_v2,15151.84,15151.84,17117.92,12.98
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_052_208,156,hybrid_70_30,15151.84,15515.77,16881.17,11.41
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_052_208,156,hybrid_80_20,15151.84,15548.5,16844.5,11.17
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_052_208,156,trend_aware_hybrid,15151.84,15582.62,16804.81,10.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_052_208,156,fixed_weekly_dca,15178.96,15600.0,25586.21,68.56
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_052_208,156,simple_dip_buy,15178.96,15178.96,26218.66,72.73
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_052_208,156,risk_adjusted_v2,15178.96,15372.56,25870.61,70.44
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_052_208,156,hybrid_70_30,15178.96,15483.27,25762.73,69.73
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_052_208,156,hybrid_80_20,15178.96,15526.62,25699.17,69.31
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_052_208,156,trend_aware_hybrid,15178.96,15595.76,25590.6,68.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_052_208,156,fixed_weekly_dca,15455.89,15600.0,17613.38,13.96
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_052_208,156,simple_dip_buy,15455.89,15455.89,17766.42,14.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_052_208,156,risk_adjusted_v2,15455.89,15600.0,17612.5,13.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_052_208,156,hybrid_70_30,15455.89,15566.45,17649.26,14.19
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_052_208,156,hybrid_80_20,15455.89,15582.29,17632.62,14.08
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_052_208,156,trend_aware_hybrid,15455.89,15597.74,17615.03,13.97
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_052_208,156,fixed_weekly_dca,15253.91,15600.0,21268.16,39.43
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_052_208,156,simple_dip_buy,15253.91,15253.91,21645.01,41.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_052_208,156,risk_adjusted_v2,15253.91,15528.83,21358.13,40.02
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_052_208,156,hybrid_70_30,15253.91,15505.68,21369.18,40.09
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_052_208,156,hybrid_80_20,15253.91,15541.6,21330.56,39.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_052_208,156,trend_aware_hybrid,15253.91,15589.77,21283.13,39.53
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_052_208,156,fixed_weekly_dca,14050.74,15600.0,53797.72,282.88
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_052_208,156,simple_dip_buy,14050.74,14491.86,54805.44,290.05
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_052_208,156,risk_adjusted_v2,14050.74,14050.74,53236.54,278.89
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_052_208,156,hybrid_70_30,14050.74,15277.27,54067.75,284.8
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_052_208,156,hybrid_80_20,14050.74,15389.44,53968.47,284.1
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_052_208,156,trend_aware_hybrid,14050.74,15571.73,53901.27,283.62
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_052_208,156,fixed_weekly_dca,91047.78,93600.0,155985.16,71.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_052_208,156,simple_dip_buy,91047.78,91047.78,156966.71,72.4
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_052_208,156,risk_adjusted_v2,91047.78,91296.15,153170.55,68.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_052_208,156,hybrid_70_30,91047.78,92893.35,156205.22,71.56
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_052_208,156,hybrid_80_20,91047.78,93156.89,156098.85,71.45
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_052_208,156,trend_aware_hybrid,91047.78,93531.41,156104.98,71.45
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_065_221,156,fixed_weekly_dca,15329.51,15600.0,19668.88,28.31
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_065_221,156,simple_dip_buy,15329.51,15329.51,19975.2,30.31
