ticker,date,close,weekly_return,momentum_4w,momentum_12w,volatility_12w,drawdown_from_52w_high,sma_10,sma_20,rsi_14,macd,macd_signal,macd_histogram
NVDA,2025-09-15,176.669998,-0.00646726,-0.00741619,0.1199366,0.03250481,0.03300492,175.6460006,159.2240001,64.12712388,13.08762421,12.47264641,0.6149778
NVDA,2025-09-22,178.190002,0.00860363,0.02302221,0.11830053,0.03250711,0.02468525,176.2240004,162.3010001,64.84248222,12.8202757,12.54217227,0.27810343
NVDA,2025-09-29,187.619995,0.052921,0.12333847,0.13764248,0.03413764,0.0,177.6359999,164.91200015,68.9758887,13.21696477,12.67713077,0.539834
NVDA,2025-10-06,183.160004,-0.02377141,0.03003035,0.06235137,0.03369717,0.02377141,178.5800002,167.5055007,65.07883004,13.0213576,12.74597614,0.27538147
NVDA,2025-10-13,183.220001,0.00032757,0.03707479,0.05602306,0.03372933,0.02345163,178.6320006,169.9100005,65.10738972,12.72449867,12.74168064,-0.01718197
NVDA,2025-10-20,186.259995,0.01659204,0.0452887,0.07218509,0.03386234,0.00724869,179.2130004,172.1370002,66.59800257,12.589415,12.71122752,-0.12181251
NVDA,2025-10-27,202.490005,0.08713632,0.079256,0.1083197,0.03928872,0.0,181.6630004,175.1630004,73.18442109,13.63481275,12.89594456,0.73886819
NVDA,2025-11-03,188.149994,-0.07081836,0.02724388,0.04267108,0.04537281,0.07081836,183.0600005,177.3779998,61.62246462,13.15454159,12.94766397,0.20687762
NVDA,2025-11-10,190.169998,0.01073614,0.03793252,0.06843077,0.04503546,0.06084254,185.3749999,178.9989997,62.52070289,12.78949138,12.91602945,-0.12653807
NVDA,2025-11-17,178.880005,-0.0593679,-0.03962198,0.02698365,0.04837932,0.11659835,185.4809997,179.97600015,54.80055599,11.45710797,12.62424516,-1.16713718
NVDA,2025-11-24,177.0,-0.01050987,-0.12588278,0.0597533,0.04660048,0.12588278,185.5139999,180.58000025,53.61335376,10.13268059,12.12593224,-1.99325165
NVDA,2025-12-01,182.410004,0.03056499,-0.03050752,0.0258126,0.0436325,0.09916539,185.9360001,181.08000025,56.53169271,9.41111894,11.58296958,-2.17185064
NVDA,2025-12-08,175.020004,-0.04051313,-0.07966553,-0.00933941,0.04537582,0.13566102,184.676001,181.15600045,51.74290989,8.14902797,10.89618126,-2.74715329
NVDA,2025-12-15,180.990005,0.03411039,0.01179562,0.01571358,0.04639339,0.10617808,184.4590011,181.51950065,55.05519208,7.54358324,10.22566166,-2.68207841
NVDA,2025-12-22,190.529999,0.05271006,0.07644067,0.0155101,0.0463725,0.05906467,185.1900009,181.91100075,59.80324524,7.74429036,9.7293874,-1.98509704
NVDA,2025-12-29,188.850006,-0.00881747,0.03530509,0.03106575,0.04580665,0.06736134,185.449002,182.3310012,58.62864535,7.67926897,9.31936371,-1.64009474
NVDA,2026-01-05,184.860001,-0.02112791,0.05622213,0.00895099,0.04635769,0.08706605,183.6860016,182.674501,55.82425297,7.22252225,8.89999542,-1.67747317
NVDA,2026-01-12,186.229996,0.00741099,0.02895183,-0.00016106,0.04616537,0.0803003,183.4940018,183.27700115,56.59201872,6.89165166,8.49832667,-1.60667501
NVDA,2026-01-19,187.669998,0.00773238,-0.01501076,-0.07318883,0.03758345,0.07318883,183.2440018,184.30950085,57.42951375,6.66875718,8.13241277,-1.46365559
NVDA,2026-01-26,191.130005,0.01843665,0.01207307,0.01583849,0.03192091,0.05610153,184.4690018,184.97500075,59.45375315,6.69413948,7.84475811,-1.15061864
NVDA,2026-02-02,185.410004,-0.02992728,0.00297524,-0.0250302,0.03302309,0.08434985,185.3100022,185.41200105,54.8134711,6.18144302,7.5120951,-1.33065207
NVDA,2026-02-09,182.809998,-0.01402301,-0.01836438,0.02197,0.0280298,0.09719002,185.3500016,185.64300085,52.79635019,5.50190609,7.11005729,-1.60815121
NVDA,2026-02-16,189.820007,0.03834587,0.01145633,0.07242942,0.0295286,0.06257098,186.8300019,185.75300145,57.35315517,5.46600857,6.78124755,-1.31523898
NVDA,2026-02-23,177.190002,-0.06653674,-0.07293467,-0.02861686,0.03504634,0.12494445,186.4500016,185.45450135,48.3052362,4.36807127,6.29861229,-1.93054103
NVDA,2026-03-02,177.820007,0.00355553,-0.04093629,0.01599819,0.03286784,0.12183316,185.1790024,185.18450165,48.73964454,3.5083422,5.74055827,-2.23221607
NVDA,2026-03-09,180.25,0.01366546,-0.0140036,-0.00408865,0.03154529,0.10983261,184.3190018,184.8840019,50.46857735,2.98862978,5.19017258,-2.20154279
NVDA,2026-03-16,172.699997,-0.04188629,-0.09019076,-0.09358107,0.02891842,0.14711841,183.1030014,183.3945015,45.35051566,1.94510979,4.54116002,-2.59605023
NVDA,2026-03-23,167.520004,-0.02999417,-0.05457417,-0.11294679,0.02962602,0.17269989,181.2320022,182.363002,42.18930419,0.69215183,3.77135838,-3.07920655
NVDA,2026-03-30,177.389999,0.05891831,-0.00241822,-0.04040897,0.03525397,0.12395677,180.2040023,181.72400205,49.42353314,0.48995188,3.11507708,-2.6251252
NVDA,2026-04-06,188.630005,0.06336325,0.04649101,0.01288734,0.04010241,0.06844782,179.9540023,182.21150205,56.15269873,1.22258827,2.73657932,-1.51399105
NVDA,2026-04-13,201.679993,0.06918299,0.16780542,0.07465229,0.04459955,0.00400026,181.5810012,183.4455017,62.40661932,2.82368319,2.75400009,0.0696831
NVDA,2026-04-20,208.270004,0.03267558,0.24325453,0.08967718,0.04512004,0.0,184.1270018,184.7385017,65.11268164,4.57162245,3.11752456,1.45409788
NVDA,2026-04-27,198.449997,-0.04715037,0.11872145,0.07033058,0.04668678,0.04715037,184.9900008,185.91000135,58.37008642,5.10562988,3.51514563,1.59048426
NVDA,2026-05-04,215.199997,0.08440413,0.14085772,0.17717849,0.0511522,0.0,188.7910003,187.62050095,65.02325586,6.8020103,4.17251856,2.62949174
NVDA,2026-05-11,225.320007,0.04702607,0.11721546,0.18701927,0.05157386,0.0,193.5410003,189.36000135,68.317758,8.86086173,5.1101872,3.75067453
NVDA,2026-05-18,215.330002,-0.04433696,0.03389829,0.21524917,0.04867641,0.04433696,197.0490005,190.68400115,62.09951005,9.57602001,6.00335376,3.57266625
NVDA,2026-05-25,211.139999,-0.01945852,0.06394559,0.18738044,0.04971598,0.06293275,200.8930007,191.99800105,59.64729531,9.69295552,6.74127411,2.95168141
NVDA,2026-06-01,205.100006,-0.02860658,-0.04693304,0.13786411,0.05133177,0.08973904,204.6510009,192.94150155,56.20198187,9.19228782,7.23147685,1.96081097
NVDA,2026-06-05,205.100006,0.0,-0.08973904,0.18760863,0.04868971,0.08973904,207.4220016,193.81300195,56.20198187,8.69527139,7.52423576,1.17103563
AAPL,2021-06-07,127.349998,,,,,0.0,,,,,,
AAPL,2021-06-14,130.460007,0.02442096,,,,0.0,,,,,,
AAPL,2021-06-21,133.110001,0.02031269,,,,0.0,,,,,,
AAPL,2021-06-28,139.960007,0.05146124,,,,0.0,,,,,,
AAPL,2021-07-05,145.110001,0.03679618,0.13945821,,,0.0,,,,,,
AAPL,2021-07-12,146.389999,0.00882088,0.12210632,,,0.0,,,,,,
AAPL,2021-07-19,148.559998,0.01482341,0.11606939,,,0.0,,,,,,
AAPL,2021-07-26,145.860001,-0.01817446,0.04215486,,,0.01817446,,,,,,
AAPL,2021-08-02,146.139999,0.00191964,0.00709805,,,0.01628971,,,,,,
AAPL,2021-08-09,149.100006,0.0202546,0.01851224,,,0.0,141.2040017,,,,,
AAPL,2021-08-16,148.190002,-0.00610331,-0.00249055,,,0.00610331,143.2880021,,,,,
AAPL,2021-08-23,148.600006,0.00276675,0.01878517,,,0.00335345,145.102002,,,,,
AAPL,2021-08-30,154.300003,0.03835799,0.0558369,0.21162156,0.01995246,0.0,147.2210022,,,,,
AAPL,2021-09-06,148.970001,-0.03454311,-0.00087193,0.14188252,0.02451161,0.03454311,148.1220016,,77.36708617,,,
AAPL,2021-09-13,146.059998,-0.01953415,-0.01437347,0.09728793,0.0258553,0.05340249,148.2170013,,72.05847053,,,
AAPL,2021-09-20,146.919998,0.00588799,-0.01130557,0.04972843,0.02195531,0.04782894,148.2700012,,72.65561969,,,
AAPL,2021-09-27,142.649994,-0.02906346,-0.07550233,-0.0169527,0.02130825,0.07550233,147.6790008,,65.20445083,,,
AAPL,2021-10-04,142.899994,0.00175254,-0.04074651,-0.02384046,0.02110229,0.0738821,147.3830001,,65.42800156,,,
AAPL,2021-10-11,144.839996,0.01357594,-0.00835275,-0.0250404,0.02101582,0.06130918,147.2529998,,67.18961484,,,
AAPL,2021-10-18,148.690002,0.0265811,0.0120474,0.01940217,0.02182258,0.03635775,147.2119994,144.20800055,70.41178698,,,
AAPL,2021-10-25,149.800003,0.0074652,0.05012274,0.02504451,0.02188349,0.02916397,147.3729995,145.3305008,71.28729116,,,
AAPL,2021-11-01,151.279999,0.00987981,0.05864244,0.01462101,0.02130627,0.01957229,147.6409988,146.3715004,72.45750343,,,
AAPL,2021-11-08,149.990005,-0.00852719,0.03555654,0.01214659,0.02139536,0.02793259,147.209999,147.2155006,69.78768869,,,
AAPL,2021-11-15,160.550003,0.07040468,0.07976327,0.0804172,0.02929276,0.0,148.3679992,148.2450004,77.19536137,,,
AAPL,2021-11-22,156.809998,-0.02329495,0.04679569,0.01626698,0.0286647,0.02329495,149.4429992,148.83000025,70.59365045,,,
AAPL,2021-11-29,161.839996,0.03207702,0.06980432,0.0863932,0.0274286,0.0,150.934999,149.6025001,73.83460478,5.52462602,,
AAPL,2021-12-06,179.449997,0.10881118,0.19641303,0.22860468,0.03872491,0.0,154.6149993,151.14700005,81.5155489,7.28651321,,
AAPL,2021-12-13,171.139999,-0.04630815,0.06596073,0.16485163,0.04290973,0.04630815,157.4389998,152.41099995,70.93360275,7.92096614,,
AAPL,2021-12-20,176.279999,0.03003389,0.12416301,0.23575189,0.04091126,0.01766508,160.5830001,153.91799995,73.2469718,8.73780572,,
AAPL,2021-12-27,177.570007,0.00731795,0.09719483,0.24261732,0.04073484,0.0104764,163.4710006,155.3415,73.81034662,9.38111024,,
AAPL,2022-01-03,172.169998,-0.03041059,-0.0405684,0.18869099,0.04317351,0.0405684,165.7080001,156.5404998,67.41091406,9.34744656,,
AAPL,2022-01-10,173.070007,0.00522744,0.01127736,0.16396533,0.0431079,0.03555302,167.8870009,157.76399985,67.91028938,9.28634386,,
AAPL,2022-01-17,162.410004,-0.06159359,-0.07868161,0.08417891,0.04829284,0.09495678,169.1290008,158.1694999,56.80699469,8.28227349,,
AAPL,2022-01-24,170.330002,0.04876546,-0.04077268,0.12592546,0.04972827,0.05082193,170.1070007,159.23749995,61.80376382,8.0330185,8.20001153,-0.16699303
AAPL,2022-01-31,172.389999,0.01209415,0.00127781,0.14934324,0.04934538,0.03934242,171.6650008,160.554,63.00263589,7.91051912,8.14211305,-0.23159392
AAPL,2022-02-07,168.639999,-0.021753,-0.02559662,0.05038926,0.04665656,0.06023961,172.3450011,161.64000005,59.35066564,7.42525016,7.99874047,-0.57349031
AAPL,2022-02-14,167.300003,-0.0079459,0.03010898,0.06689628,0.0460139,0.06770685,171.1300017,162.8725005,58.05566485,6.85354118,7.76970061,-0.91615943
AAPL,2022-02-21,164.850006,-0.01464433,-0.03217282,0.01859868,0.04561493,0.08135966,170.5010024,163.9700011,55.66418341,6.13207665,7.44217582,-1.31009917
AAPL,2022-02-28,163.169998,-0.01019113,-0.05348339,-0.09072165,0.03098206,0.09072165,169.1900023,164.8865012,54.02089179,5.36292771,7.0263262,-1.66339848
AAPL,2022-03-07,154.729996,-0.05172521,-0.08248341,-0.09588643,0.03163234,0.13775426,166.9060012,165.1885009,46.58104622,4.02592565,6.42624609,-2.40032044
AAPL,2022-03-14,163.979996,0.05978156,-0.01984463,-0.06977537,0.03577054,0.08620786,166.087001,165.89750055,54.0501743,3.67042915,5.8750827,-2.20465355
AAPL,2022-03-21,174.720001,0.06549582,0.05987258,-0.01605004,0.04118688,0.0263583,166.2520004,167.06950065,60.8881871,4.20683054,5.54143227,-1.33460173
AAPL,2022-03-28,174.309998,-0.00234663,0.06827235,0.01242958,0.04012174,0.02864307,167.4419998,168.2855003,60.51793513,4.54644016,5.34243385,-0.79599369
AAPL,2022-04-04,170.089996,-0.02420975,0.0992697,-0.01721853,0.04078514,0.05215938,167.4179992,168.76249995,56.69646375,4.42406645,5.15876037,-0.73469392
AAPL,2022-04-11,165.289993,-0.02822037,0.00798876,0.01773283,0.03723821,0.0789078,166.7079986,169.1864997,52.62585632,3.89486668,4.90598163,-1.01111495
AAPL,2022-04-18,161.789993,-0.02117491,-0.07400417,-0.05013802,0.03465254,0.09841184,166.022998,169.18399955,49.8172295,3.15666325,4.55611795,-1.39945471
AAPL,2022-04-25,157.649994,-0.02558872,-0.09557687,-0.08550383,0.03479466,0.12148233,165.0579971,168.0939994,46.64601044,2.21206903,4.08730817,-1.87523914
AAPL,2022-05-02,157.279999,-0.00234694,-0.07531305,-0.06736243,0.03449004,0.12354415,164.3009964,167.4009994,46.36196435,1.41727831,3.5533022,-2.13602389
AAPL,2022-05-09,147.110001,-0.06466174,-0.10998846,-0.12068142,0.03853985,0.18021731,162.6949967,165.9424995,39.28135749,-0.03285419,2.83607092,-2.86892511
AAPL,2022-05-16,137.589996,-0.06471351,-0.1495766,-0.16536251,0.04167297,0.23326833,160.9809967,163.94349895,34.04046627,-1.92805407,1.88324592,-3.8113
AAPL,2022-05-23,149.639999,0.08757906,-0.05080872,-0.08291965,0.05102691,0.16611869,159.546997,162.816999,44.19038068,-2.42967136,1.02066246,-3.45033383
AAPL,2022-05-30,145.380005,-0.02846828,-0.0756612,-0.06042779,0.04955316,0.18985786,156.6129974,161.4324989,41.74473771,-3.13481638,0.1895667,-3.32438308
AAPL,2022-06-06,137.130005,-0.05674783,-0.06784036,-0.16373943,0.04726746,0.23583167,152.8949981,160.16849895,37.42500546,-4.30967568,-0.71028178,-3.5993939
AAPL,2022-06-13,131.559998,-0.04061844,-0.04382585,-0.24702383,0.04053378,0.26687099,149.0419983,158.22999875,34.80622836,-5.62536742,-1.69329891,-3.93206851
AAPL,2022-06-20,141.660004,0.0767711,-0.05332795,-0.18730993,0.04956156,0.21058787,146.6789994,156.693499,42.64357903,-5.7863748,-2.51191409,-3.27446071
AAPL,2022-06-27,138.929993,-0.01927157,-0.04436657,-0.18319715,0.04950798,0.22580108,144.3929994,155.2079987,41.201774,-6.06435725,-3.22240272,-2.84195453
AAPL,2022-07-04,147.039993,0.05837472,0.0722671,-0.11041201,0.05364302,0.18060744,143.3319993,154.1949982,46.94099718,-5.56608871,-3.69113992,-1.87494879
AAPL,2022-07-11,150.169998,0.02128676,0.14145637,-0.07182147,0.05412246,0.16316522,142.6209992,153.4609978,49.00964146,-4.86258916,-3.92542976,-0.93715939
AAPL,2022-07-18,154.089996,0.02610374,0.08774525,-0.02258166,0.05437979,0.14132071,143.3189987,153.0069977,51.55696202,-3.94329378,-3.92900257,-0.01429121
AAPL,2022-07-25,162.509995,0.05464339,0.16972578,0.03325277,0.05665066,0.09439957,145.8109986,153.39599765,56.57512736,-2.50642946,-3.64448795,1.13805848
AAPL,2022-08-01,165.350006,0.01747592,0.12452403,0.12398889,0.0523763,0.07857337,147.3819993,153.46449815,58.14984724,-1.12556418,-3.1407032,2.01513901
AAPL,2022-08-08,172.100006,0.0408225,0.14603455,0.25081773,0.0470951,0.04095843,150.0539994,153.3334984,61.7043783,0.5075988,-2.4110428,2.9186416
AAPL,2022-08-15,171.520004,-0.00337015,0.11311577,0.14621762,0.04227217,0.04419054,153.4929993,153.1939987,61.22319378,1.73508989,-1.58181626,3.31690615
AAPL,2022-08-22,163.619995,-0.04605882,0.00683035,0.12546423,0.04407891,0.088214,156.698999,152.87049865,54.93887498,2.04682617,-0.85608777,2.90291395
AAPL,2022-08-29,155.809998,-0.04773253,-0.05769584,0.13622105,0.0428839,0.13173586,158.1139984,152.3964989,49.52650054,1.64471865,-0.35592649,2.00064514
AAPL,2022-09-05,157.369995,0.01001218,-0.08558983,0.19618423,0.03965531,0.12304264,159.9579986,152.175499,50.57392279,1.43537811,0.00233443,1.43304368
AAPL,2022-09-12,150.699997,-0.04238418,-0.1213853,0.06381472,0.03786574,0.16021176,160.323999,151.82799915,46.16291127,0.72292767,0.14645308,0.57647459
AAPL,2022-09-19,150.429993,-0.00179167,-0.08061363,0.0827755,0.03714182,0.16171638,160.3499985,151.48549885,45.98805317,0.13496273,0.14415501,-0.00919228
AAPL,2022-09-26,138.199997,-0.08130025,-0.11302228,-0.06011967,0.04132488,0.22986905,158.7609986,151.03999865,38.81599104,-1.30284381,-0.14524475,-1.15759906
AAPL,2022-10-03,140.089996,0.01367583,-0.10980492,-0.06712394,0.04095224,0.21933687,156.5189987,151.16499865,40.36384019,-2.26371405,-0.56893861,-1.69477543
AAPL,2022-10-10,138.380005,-0.01220637,-0.08175177,-0.10195335,0.03978435,0.22886594,153.8219986,150.60199895,39.39282775,-3.12714483,-1.08057986,-2.04656498
AAPL,2022-10-17,147.270004,0.06424338,-0.02100638,-0.09377879,0.04123273,0.17932568,151.3389984,150.6964989,46.58686896,-3.05881126,-1.47622614,-1.58258512
AAPL,2022-10-24,155.740005,0.05751342,0.12691757,-0.05811915,0.04488534,0.1321259,149.7609985,151.6269989,52.38584619,-2.29474571,-1.63993005,-0.65481566
AAPL,2022-10-31,138.380005,-0.11146783,-0.01220637,-0.1959326,0.05200925,0.22886594,147.2369995,151.96799925,42.25901296,-3.05481122,-1.92290629,-1.13190493
AAPL,2022-11-07,149.699997,0.08180367,0.08180367,-0.12721552,0.05930043,0.16578434,146.6259994,152.3699989,49.16049119,-2.71247217,-2.08081946,-0.63165271
AAPL,2022-11-14,151.289993,0.01062122,0.02729673,-0.07535755,0.05838628,0.15692396,146.0179992,152.9879989,50.06333383,-2.28650916,-2.1219574,-0.16455176
AAPL,2022-11-21,148.110001,-0.02101918,-0.04899193,-0.04941915,0.05710057,0.17464473,145.7589996,153.0414993,48.21898339,-2.18039495,-2.13364491,-0.04675004
AAPL,2022-11-28,147.809998,-0.00202554,0.06814563,-0.06074854,0.05696267,0.17631652,145.4970001,152.9234993,48.03917768,-2.09634109,-2.12618415,0.02984305
AAPL,2022-12-05,142.160004,-0.03822471,-0.05036736,-0.05666883,0.05671797,0.19941432,145.8930008,152.3269997,44.66144492,-2.45730878,-2.19240907,-0.2648997
AAPL,2022-12-12,134.509995,-0.05381267,-0.11091281,-0.10582995,0.05854675,0.24249598,145.3350007,150.9269997,40.5083408,-3.32237183,-2.41840163,-0.9039702
AAPL,2022-12-19,131.860001,-0.01970109,-0.10971575,-0.04587551,0.05403172,0.25741963,144.6830003,149.25249945,39.15020947,-4.17366152,-2.7694536,-1.40420792
AAPL,2022-12-26,129.929993,-0.0146368,-0.12096614,-0.07252483,0.05387672,0.25635307,142.9489992,147.1439988,38.14707882,-4.94702404,-3.20496769,-1.74205635
AAPL,2023-01-02,129.619995,-0.00238588,-0.08821053,-0.06330402,0.05383037,0.25812732,140.3369982,145.04899835,37.97875383,-5.52128769,-3.66823169,-1.853056
AAPL,2023-01-09,134.759995,0.03965438,0.0018586,-0.08494608,0.05140612,0.22870882,139.9749972,143.60599835,42.50855787,-5.4982602,-4.03423739,-1.46402281
AAPL,2023-01-16,137.869995,0.02307807,0.0455786,-0.11474258,0.04840323,0.21090892,138.791997,142.7089982,45.12031328,-5.16946932,-4.26128378,-0.90818554
AAPL,2023-01-23,145.929993,0.05846086,0.12314324,0.05455982,0.03979481,0.16477798,138.255997,142.1369981,51.29559494,-4.20999549,-4.25102612,0.04103063
AAPL,2023-01-30,154.5,0.05872684,0.19194573,0.03206415,0.03614397,0.11572803,138.8949969,142.32699825,56.85475313,-2.72664655,-3.94615021,1.21950366
AAPL,2023-02-06,151.009995,-0.02258903,0.12058475,-0.00185074,0.03679205,0.13570287,139.2149966,142.35599835,54.14441181,-1.81181063,-3.51928229,1.70747166
AAPL,2023-02-13,152.550003,0.01019805,0.10647718,0.02997773,0.03623464,0.12688872,140.2539965,143.07349865,55.16019846,-0.95156179,-3.00573819,2.0541764
AAPL,2023-02-20,146.710007,-0.0382825,0.00534512,-0.00744193,0.03815801,0.16031361,141.4739977,143.4044992,50.58406951,-0.73260227,-2.55111101,1.81850874
AAPL,2023-02-27,151.029999,0.02944579,-0.02245955,0.06239445,0.03697076,0.13558838,143.3909975,144.0369989,53.64745132,-0.2080893,-2.08250666,1.87441737
AAPL,2023-03-06,148.5,-0.01675163,-0.01662138,0.10400718,0.03286968,0.15006869,145.2479982,144.0984987,51.62885832,0.00340202,-1.66532493,1.66872695
AAPL,2023-03-13,155.0,0.04377104,0.01606029,0.17548915,0.03297873,0.11286631,147.7859987,144.06149845,56.1897817,0.68758009,-1.19474392,1.88232402
AAPL,2023-03-20,160.25,0.03387097,0.09229086,0.23335649,0.0321031,0.08066088,150.3349992,145.1549982,59.51055262,1.63458479,-0.62887818,2.26346297
AAPL,2023-03-27,164.899994,0.02901712,0.09183603,0.27218022,0.03155665,0.04183621,153.0379991,145.91499805,62.24057757,2.72885199,0.04266785,2.68618413
AAPL,2023-04-03,164.660004,-0.00145537,0.10882158,0.221876,0.03154531,0.04323069,154.9110002,146.5834986,62.00819727,3.53594131,0.74132254,2.79461876
AAPL,2023-04-10,165.210007,0.00334023,0.06587101,0.19830284,0.03173016,0.04003486,155.9820009,147.4384989,62.35508474,4.1718555,1.42742913,2.74442636
AAPL,2023-04-17,165.020004,-0.00115007,0.02976602,0.13081623,0.02896348,0.04113888,157.3830018,148.2989992,62.14398975,4.60737942,2.06341919,2.54396023
AAPL,2023-04-24,169.679993,0.02823893,0.02898726,0.09825238,0.02549506,0.01406167,159.0960008,149.67499865,65.25109716,5.26783313,2.70430198,2.56353115
AAPL,2023-05-01,173.570007,0.02292559,0.05411152,0.14939416,0.02384016,0.0,161.7820008,151.62799925,67.63888564,6.03556484,3.37055455,2.66501029
AAPL,2023-05-08,172.570007,-0.00576136,0.04454936,0.13123568,0.02438455,0.00576136,163.9360016,153.66349955,66.37618454,6.4885106,3.99414576,2.49436484
AAPL,2023-05-15,175.160004,0.01500838,0.0614471,0.19391995,0.01891095,0.0,166.602002,155.9250001,68.04032658,6.97604894,4.5905264,2.38552254
AAPL,2023-05-22,175.429993,0.00154138,0.03388732,0.16155727,0.01869311,0.0,168.6450013,158.2155,68.21691853,7.30006187,5.13243349,2.16762838
AAPL,2023-05-29,180.949997,0.03146557,0.04251881,0.2185185,0.01687707,0.0,170.715001,160.5250001,71.66423749,7.91106877,5.68816055,2.22290822
AAPL,2023-06-05,180.960007,5.532e-05,0.04861795,0.16748392,0.01513919,0.0,172.3210023,162.6795007,71.67023827,8.30042177,6.21061279,2.08980897
AAPL,2023-06-12,184.919998,0.02188324,0.05572045,0.15394695,0.0139957,0.0,174.3470017,164.62900095,74.01471112,8.82677543,6.73384532,2.09293011
AAPL,2023-06-19,186.679993,0.0095176,0.06412814,0.13208005,0.01294454,0.0,176.4940003,166.2380006,75.0047707,9.2789692,7.2428701,2.03609911
AAPL,2023-06-26,193.970001,0.03905083,0.0719536,0.17800314,0.01471332,0.0,179.389,168.3860009,78.63574223,10.10904794,7.81610566,2.29294227
AAPL,2023-07-03,190.679993,-0.01696143,0.05371345,0.15416733,0.01701752,0.01696143,181.489,170.2925004,73.44999748,10.38174091,8.32923271,2.0525082
AAPL,2023-07-10,190.690002,5.249e-05,0.0312027,0.15555689,0.01693541,0.01690983,183.2009995,172.49150015,73.45573257,10.47787726,8.75896162,1.71891564
AAPL,2023-07-17,191.940002,0.00655514,0.02817661,0.13118818,0.01621602,0.01046553,185.137999,174.5370003,74.2051315,10.53350685,9.11387067,1.41963618
AAPL,2023-07-24,195.830002,0.02026675,0.00958912,0.12824794,0.01604727,0.0,187.2049988,176.9035004,76.43478793,10.76736472,9.44456948,1.32279524
AAPL,2023-07-31,181.990005,-0.07067353,-0.04557367,0.05458653,0.02823643,0.07067353,187.861,178.25300065,57.41844061,9.72383633,9.50042285,0.22341348
AAPL,2023-08-07,177.789993,-0.02307826,-0.06764911,0.01501478,0.02911324,0.09212076,187.5449996,179.1300003,53.10089351,8.46040047,9.29241837,-0.8320179
AAPL,2023-08-14,174.490005,-0.01856116,-0.09091381,-0.00535819,0.02969201,0.10897205,186.8979994,179.60950085,49.92442005,7.11086735,8.85610817,-1.74524082
AAPL,2023-08-21,178.610001,0.02361164,-0.08793342,-0.01293173,0.02901332,0.08793342,186.2669997,180.3070007,53.65213148,6.30116595,8.34511972,-2.04395378
AAPL,2023-08-28,189.460007,0.06074691,0.04104622,0.0469717,0.03401403,0.03252819,186.5450011,181.5195007,61.73147216,6.4605039,7.96819656,-1.50769266
AAPL,2023-09-04,178.179993,-0.0595377,0.0021936,-0.03644822,0.03808021,0.09012924,184.9660003,182.17750015,51.65083768,5.61188717,7.49693468,-1.88504751
AAPL,2023-09-11,175.009995,-0.01779099,0.00298006,-0.06251338,0.03811809,0.10631674,183.3990005,182.44400025,49.21839447,4.63018605,6.92358495,-2.29339891
AAPL,2023-09-18,174.789993,-0.00125708,-0.02138742,-0.09888131,0.0356061,0.10744017,181.8089996,182.50499955,49.04576332,3.79073132,6.29701423,-2.50628291
AAPL,2023-09-25,171.210007,-0.02048164,-0.0963264,-0.10210817,0.03570055,0.12572126,179.7360001,182.43699955,46.20570842,2.80425673,5.59846273,-2.794206
AAPL,2023-10-02,177.490005,0.03668009,-0.00387242,-0.06922228,0.03797704,0.09365264,177.9020004,182.5534996,51.51014194,2.50038893,4.97884797,-2.47845904
AAPL,2023-10-09,178.850006,0.00766241,0.02194167,-0.06819837,0.03800978,0.08670784,177.5880005,182.72450025,52.60018553,2.34231152,4.45154068,-2.10922916
AAPL,2023-10-16,172.880005,-0.03337993,-0.01092733,-0.11719347,0.03789673,0.11719347,177.0970017,182.32100065,47.54730828,1.71552929,3.9043384,-2.18880911
AAPL,2023-10-23,168.220001,-0.02695514,-0.01746397,-0.07566352,0.03332484,0.14098964,176.4700013,181.68400035,43.99469184,0.83317219,3.29010516,-2.45693297
AAPL,2023-10-30,176.649994,0.05011291,-0.00473272,-0.00641205,0.03647008,0.09794213,176.2740006,181.27050015,51.11106295,0.80485,2.79305413,-1.98820412
AAPL,2023-11-06,186.399994,0.05519389,0.04221408,0.068256,0.03916029,0.04815405,175.9679993,181.2565002,57.79132104,1.55126596,2.54469649,-0.99343054
AAPL,2023-11-13,189.690002,0.01765026,0.09723506,0.06203461,0.03895685,0.03135372,177.1190002,181.04250025,59.7880311,2.38083731,2.51192466,-0.13108734
AAPL,2023-11-20,189.970001,0.00147609,0.12929497,0.00269183,0.03489117,0.02992392,178.6150008,181.00700065,59.96162478,3.02599044,2.61473781,0.41125262
AAPL,2023-11-27,191.240005,0.00668529,0.08259276,0.07329674,0.02926739,0.02343868,180.260002,181.0345008,60.78847265,3.59827892,2.81144604,0.78683289
AAPL,2023-12-04,195.710007,0.02337378,0.04994642,0.11827903,0.02859169,0.00061275,182.710002,181.22300105,63.63502864,4.36222842,3.12160251,1.24062591
AAPL,2023-12-11,197.570007,0.00950386,0.04154149,0.13032791,0.02838376,0.0,184.7180022,181.3100013,64.78074228,5.05942842,3.50916769,1.55026073
AAPL,2023-12-18,193.600006,-0.02009415,0.01910831,0.13077506,0.02834534,0.02009415,186.1930022,181.89050135,60.40616164,5.23131519,3.85359719,1.377718
AAPL,2023-12-25,192.529999,-0.0055269,0.00674542,0.08473713,0.02742674,0.02550999,188.1580016,182.62750165,59.24492076,5.22101151,4.12708006,1.09393145
AAPL,2024-01-01,181.179993,-0.05895188,-0.07424257,0.0130276,0.03340225,0.08295801,189.4540008,182.96200105,48.57727915,4.24802653,4.15126935,0.09675718
