date,strategy,ticker,price,weekly_return,buy_multiplier,desired_amount,submitted_amount,submitted_size,cash_before_order
2023-03-27,simple_dip_buy,NVDA,27.777,0.03726805,0.81366,81.365976,81.365976,2.92925717,3664.415272
2023-04-03,simple_dip_buy,NVDA,27.037001,-0.02664071,1.133204,113.320355,113.320355,4.19130639,3585.137745
2023-04-10,simple_dip_buy,NVDA,26.757999,-0.01031927,1.051596,105.159633,105.159633,3.93002604,3472.874622
2023-04-17,simple_dip_buy,NVDA,27.118999,0.01349129,0.932544,93.254354,93.254354,3.43870928,3367.557197
2023-04-24,simple_dip_buy,NVDA,27.749001,0.02323102,0.883845,88.38449,88.38449,3.18514134,3274.162915
2023-05-01,simple_dip_buy,NVDA,28.68,0.03355072,0.832246,83.224639,83.224639,2.9018354,3185.645804
2023-05-08,simple_dip_buy,NVDA,28.34,-0.01185495,1.059275,105.927476,105.927476,3.73773732,3103.325551
2023-05-15,simple_dip_buy,NVDA,31.264,0.10317572,0.484121,48.412138,48.412138,1.5484947,2997.239131
2023-05-22,simple_dip_buy,NVDA,38.945999,0.24571389,0.3,30.0,30.0,0.77029735,2948.75435
2023-05-29,simple_dip_buy,NVDA,39.327,0.0097828,0.951086,95.108599,95.108599,2.41840463,2918.709335
2023-06-05,simple_dip_buy,NVDA,38.77,-0.0141633,1.070816,107.081649,107.081649,2.76197185,2824.854026
2023-06-12,simple_dip_buy,NVDA,42.692001,0.10116072,0.494196,49.419641,49.419641,1.1575855,2717.611701
2023-06-19,simple_dip_buy,NVDA,42.209,-0.01131362,1.056568,105.656809,105.656809,2.503182,2668.702314
2023-06-26,simple_dip_buy,NVDA,42.301998,0.00220327,0.988984,98.898363,98.898363,2.33791233,2562.886967
2023-07-03,simple_dip_buy,NVDA,42.502998,0.00475155,0.976242,97.624226,97.624226,2.29687858,2463.840207
2023-07-10,simple_dip_buy,NVDA,45.469002,0.06978341,0.651083,65.108297,65.108297,1.43192711,2366.069496
2023-07-17,simple_dip_buy,NVDA,44.308998,-0.02551197,1.12756,112.755987,112.755987,2.54476499,2302.558794
2023-07-24,simple_dip_buy,NVDA,46.75,0.05509044,0.724548,72.454782,72.454782,1.54983491,2189.633616
2023-07-31,simple_dip_buy,NVDA,44.68,-0.04427807,1.22139,122.139037,122.139037,2.73364005,2120.317746
2023-08-07,simple_dip_buy,NVDA,40.855,-0.08560877,1.428044,142.804387,142.804387,3.49539559,2008.523199
2023-08-14,simple_dip_buy,NVDA,43.299,0.05982132,0.700893,70.08934,70.08934,1.61872885,1865.504534
2023-08-21,simple_dip_buy,NVDA,46.018002,0.06279595,0.68602,68.602023,68.602023,1.49076492,1795.310024
2023-08-28,simple_dip_buy,NVDA,48.508999,0.05413092,0.729345,72.934538,72.934538,1.50352593,1726.605064
2023-09-04,simple_dip_buy,NVDA,45.571999,-0.06054547,1.302727,130.272734,130.272734,2.85861354,1658.017863
2023-09-11,simple_dip_buy,NVDA,43.900002,-0.03668913,1.183446,118.344565,118.344565,2.69577585,1532.39923
2023-09-18,simple_dip_buy,NVDA,41.610001,-0.05216403,1.26082,126.082015,126.082015,3.0300892,1420.115823
2023-09-25,simple_dip_buy,NVDA,43.499001,0.04539774,0.773011,77.30113,77.30113,1.77707828,1293.844622
2023-10-02,simple_dip_buy,NVDA,45.762001,0.05202418,0.739879,73.987908,73.987908,1.61679793,1216.427502
2023-10-09,simple_dip_buy,NVDA,45.460999,-0.00657755,1.032888,103.288777,103.288777,2.27203051,1142.852751
2023-10-16,simple_dip_buy,NVDA,41.387001,-0.08961523,1.448076,144.807616,144.807616,3.4988671,1048.72619
2023-10-23,simple_dip_buy,NVDA,40.5,-0.02143187,1.107159,110.715937,110.715937,2.73372684,906.880368
2023-10-30,simple_dip_buy,NVDA,45.005001,0.11123459,0.443827,44.382704,44.382704,0.98617271,795.998302
2023-11-06,simple_dip_buy,NVDA,48.334999,0.07399173,0.630041,63.004134,63.004134,1.30348888,751.549002
2023-11-13,simple_dip_buy,NVDA,49.298,0.01992347,0.900383,90.038264,90.038264,1.82640805,688.450331
2023-11-20,simple_dip_buy,NVDA,47.776001,-0.03087344,1.154367,115.436722,115.436722,2.41620728,601.104599
2023-11-27,simple_dip_buy,NVDA,46.764999,-0.02116129,1.105806,110.580647,110.580647,2.36460279,487.997674
2023-12-04,simple_dip_buy,NVDA,47.506001,0.01584523,0.920774,92.077387,92.077387,1.93822643,377.251101
2023-12-11,simple_dip_buy,NVDA,48.889999,0.02913312,0.854334,85.43344,85.43344,1.74746251,285.035552
2023-12-18,simple_dip_buy,NVDA,48.830002,-0.00122718,1.006136,100.613592,59.886488,1.22642812,199.621626
2023-12-25,simple_dip_buy,NVDA,49.521999,0.01417155,0.929142,92.914223,41.893583,0.84595906,139.645278
2024-01-01,simple_dip_buy,NVDA,49.097,-0.00858202,1.04291,104.291012,29.420908,0.59924044,98.069693
2024-01-08,simple_dip_buy,NVDA,54.709999,0.11432468,0.428377,42.837658,20.581392,0.37619068,68.604639
2024-01-15,simple_dip_buy,NVDA,59.491001,0.08738808,0.56306,56.305958,14.397709,0.24201491,47.992365
2024-01-22,simple_dip_buy,NVDA,61.030998,0.02588622,0.870569,87.056891,10.071915,0.16502951,33.573052
2024-01-29,simple_dip_buy,NVDA,66.160004,0.08403936,0.579803,57.98032,7.045807,0.10649647,23.486023
2024-02-05,simple_dip_buy,NVDA,72.133003,0.09028112,0.548594,54.859442,4.928893,0.06833063,16.429644
2024-02-12,simple_dip_buy,NVDA,72.612999,0.00665432,0.966728,96.672841,3.448006,0.0474847,11.493355
2024-02-19,simple_dip_buy,NVDA,78.817001,0.08543928,0.572804,57.280362,2.412052,0.0306032,8.040175
2024-02-26,simple_dip_buy,NVDA,82.278999,0.04392451,0.780377,78.037746,1.687351,0.02050767,5.624503
2024-03-04,simple_dip_buy,NVDA,87.528,0.06379515,0.681024,68.102426,1.180386,0.01348581,3.93462
2024-03-11,simple_dip_buy,NVDA,87.836998,0.00353028,0.982349,98.234862,0.825739,0.00940081,2.752463
2024-03-18,simple_dip_buy,NVDA,94.289001,0.07345427,0.632729,63.272863,0.577646,0.00612633,1.925485
2024-03-25,simple_dip_buy,NVDA,90.356003,-0.04171216,1.208561,120.856081,0.411414,0.00455326,1.371381
2024-04-01,simple_dip_buy,NVDA,88.008003,-0.0259861,1.12993,112.993049,0.291077,0.00330739,0.970257
2024-04-08,simple_dip_buy,NVDA,88.185997,0.00202248,0.989888,98.988762,0.203623,0.00230902,0.678743
2024-04-15,simple_dip_buy,NVDA,76.199997,-0.13591727,1.679586,167.958635,0.150786,0.00197882,0.50262
2024-04-22,simple_dip_buy,NVDA,87.735001,0.15137801,0.3,30.0,0.105482,0.00120228,0.351608
2024-04-29,simple_dip_buy,NVDA,88.789001,0.01201345,0.939933,93.993275,0.07379,0.00083107,0.245967
2024-05-06,simple_dip_buy,NVDA,89.877998,0.012265,0.938675,93.867501,0.05162,0.00057433,0.172066
2024-05-13,simple_dip_buy,NVDA,92.478996,0.02893921,0.855304,85.530396,0.036111,0.00039047,0.120369
2024-05-20,simple_dip_buy,NVDA,106.469002,0.15127766,0.3,30.0,0.025261,0.00023726,0.084204
2024-05-27,simple_dip_buy,NVDA,109.633003,0.02971758,0.851412,85.14121,0.017671,0.00016119,0.058905
2024-06-03,simple_dip_buy,NVDA,120.888,0.10266067,0.486697,48.669667,0.012362,0.00010226,0.041207
2024-06-10,simple_dip_buy,NVDA,131.880005,0.09092718,0.545364,54.53641,0.008648,6.557e-05,0.028826
2024-06-17,simple_dip_buy,NVDA,126.57,-0.04026391,1.20132,120.131956,0.006155,4.863e-05,0.020518
2024-06-24,simple_dip_buy,NVDA,123.540001,-0.02393931,1.119697,111.969657,0.004351,3.522e-05,0.014504
2024-07-01,simple_dip_buy,NVDA,125.830002,0.01853651,0.907317,90.731743,0.003044,2.419e-05,0.010146
2024-07-08,simple_dip_buy,NVDA,129.240005,0.02710008,0.8645,86.44996,0.002129,1.648e-05,0.007098
2024-07-15,simple_dip_buy,NVDA,117.93,-0.08751164,1.437558,143.755821,0.001546,1.311e-05,0.005153
2024-07-22,simple_dip_buy,NVDA,113.059998,-0.0412957,1.206479,120.64785,0.001101,9.74e-06,0.003669
2024-07-29,simple_dip_buy,NVDA,107.269997,-0.05121176,1.256059,125.605878,0.000787,7.34e-06,0.002624
2024-08-05,simple_dip_buy,NVDA,104.75,-0.0234921,1.11746,111.746048,0.000556,5.31e-06,0.001854
2024-08-12,simple_dip_buy,NVDA,124.580002,0.18930789,0.3,30.0,0.000389,3.12e-06,0.001297
2024-08-19,simple_dip_buy,NVDA,129.369995,0.03844913,0.807754,80.775434,0.000272,2.1e-06,0.000908
2024-08-26,simple_dip_buy,NVDA,119.370003,-0.07729761,1.386488,138.648807,0.000197,1.65e-06,0.000656
2024-09-02,simple_dip_buy,NVDA,102.830002,-0.13856078,1.692804,169.280391,0.000146,1.42e-06,0.000486
2024-09-09,simple_dip_buy,NVDA,119.099998,0.15822227,0.3,30.0,0.000102,8.6e-07,0.00034
2024-09-16,simple_dip_buy,NVDA,116.0,-0.02602853,1.130143,113.014266,7.2e-05,6.2e-07,0.000241
2024-09-23,simple_dip_buy,NVDA,121.400002,0.04655174,0.767241,76.724129,5.1e-05,4.2e-07,0.000168
2024-09-30,simple_dip_buy,NVDA,124.919998,0.02899502,0.855025,85.502488,3.5e-05,2.8e-07,0.000118
2024-10-07,simple_dip_buy,NVDA,134.800003,0.07909066,0.604547,60.45467,2.5e-05,1.8e-07,8.2e-05
2024-10-14,simple_dip_buy,NVDA,138.0,0.02373885,0.881306,88.130575,1.7e-05,1.3e-07,5.8e-05
2024-10-21,simple_dip_buy,NVDA,141.539993,0.02565212,0.871739,87.173938,1.2e-05,9e-08,4e-05
2024-10-28,simple_dip_buy,NVDA,135.399994,-0.04337996,1.2169,121.689979,9e-06,6e-08,2.9e-05
2024-11-04,simple_dip_buy,NVDA,147.630005,0.09032505,0.548375,54.837476,6e-06,4e-08,2e-05
2024-11-11,simple_dip_buy,NVDA,141.979996,-0.03827141,1.191357,119.135707,4e-06,3e-08,1.4e-05
2024-11-18,simple_dip_buy,NVDA,141.949997,-0.00021129,1.001056,100.105645,3e-06,2e-08,1e-05
2024-11-25,simple_dip_buy,NVDA,138.25,-0.0260655,1.130327,113.032748,2e-06,2e-08,7e-06
2024-12-02,simple_dip_buy,NVDA,142.440002,0.03030743,0.848463,84.846286,1e-06,1e-08,5e-06
2024-12-09,simple_dip_buy,NVDA,134.25,-0.05749791,1.28749,128.748954,1e-06,1e-08,4e-06
2024-12-16,simple_dip_buy,NVDA,134.699997,0.00335193,0.98324,98.324034,1e-06,1e-08,2e-06
2024-12-23,simple_dip_buy,NVDA,137.009995,0.01714921,0.914254,91.425397,1e-06,0.0,2e-06
2024-12-30,simple_dip_buy,NVDA,144.470001,0.05444863,0.727757,72.775687,0.0,0.0,1e-06
2025-01-06,simple_dip_buy,NVDA,135.910004,-0.05925103,1.296255,129.625517,0.0,0.0,1e-06
2025-01-13,simple_dip_buy,NVDA,137.710007,0.01324408,0.93378,93.37796,0.0,0.0,1e-06
2025-01-20,simple_dip_buy,NVDA,142.619995,0.03565455,0.821727,82.172726,0.0,0.0,0.0
2025-01-27,simple_dip_buy,NVDA,120.07,-0.15811244,1.790562,179.056219,0.0,0.0,0.0
2025-02-03,simple_dip_buy,NVDA,129.839996,0.08136917,0.593154,59.315416,0.0,0.0,0.0
2025-02-10,simple_dip_buy,NVDA,138.850006,0.06939318,0.653034,65.303411,0.0,0.0,0.0
2025-02-17,simple_dip_buy,NVDA,134.429993,-0.03183301,1.159165,115.916503,0.0,0.0,0.0
2025-02-24,simple_dip_buy,NVDA,124.919998,-0.0707431,1.353716,135.371552,0.0,0.0,0.0
2025-03-03,simple_dip_buy,NVDA,112.690002,-0.09790263,1.489513,148.951314,0.0,0.0,0.0
2025-03-10,simple_dip_buy,NVDA,121.669998,0.0796876,0.601562,60.156199,0.0,0.0,0.0
2025-03-17,simple_dip_buy,NVDA,117.699997,-0.03262925,1.163146,116.314626,0.0,0.0,0.0
2025-03-24,simple_dip_buy,NVDA,109.669998,-0.06822429,1.341121,134.112146,0.0,0.0,0.0
2025-03-31,simple_dip_buy,NVDA,94.309998,-0.14005654,0.850141,85.014134,0.0,0.0,0.0
2025-04-07,simple_dip_buy,NVDA,110.93,0.17622736,0.3,30.0,0.0,0.0,0.0
2025-04-14,simple_dip_buy,NVDA,101.489998,-0.08509873,0.712747,71.274682,0.0,0.0,0.0
2025-04-21,simple_dip_buy,NVDA,111.010002,0.09380239,0.530988,53.098807,0.0,0.0,0.0
2025-04-28,simple_dip_buy,NVDA,114.5,0.03143859,0.842807,84.280705,0.0,0.0,0.0
2025-05-05,simple_dip_buy,NVDA,116.650002,0.01877731,0.906113,90.611345,0.0,0.0,0.0
2025-05-12,simple_dip_buy,NVDA,135.399994,0.16073718,0.3,30.0,0.0,0.0,0.0
2025-05-19,simple_dip_buy,NVDA,131.289993,-0.03035451,1.151773,115.177257,0.0,0.0,0.0
2025-05-26,simple_dip_buy,NVDA,135.130005,0.02924832,0.853758,85.375839,0.0,0.0,0.0
2025-06-02,simple_dip_buy,NVDA,141.720001,0.04876782,0.756161,75.616089,0.0,0.0,0.0
2025-06-09,simple_dip_buy,NVDA,141.970001,0.00176404,0.99118,99.117979,0.0,0.0,0.0
2025-06-16,simple_dip_buy,NVDA,143.850006,0.01324227,0.933789,93.378865,0.0,0.0,0.0
2025-06-23,simple_dip_buy,NVDA,157.75,0.09662839,0.516858,51.685807,0.0,0.0,0.0
2025-06-30,simple_dip_buy,NVDA,159.339996,0.01007921,0.949604,94.960393,0.0,0.0,0.0
2025-07-07,simple_dip_buy,NVDA,164.919998,0.03501947,0.824903,82.490266,0.0,0.0,0.0
2025-07-14,simple_dip_buy,NVDA,172.410004,0.045416,0.77292,77.292002,0.0,0.0,0.0
2025-07-21,simple_dip_buy,NVDA,173.5,0.00632212,0.968389,96.838942,0.0,0.0,0.0
2025-07-28,simple_dip_buy,NVDA,173.720001,0.00126802,0.99366,99.365991,0.0,0.0,0.0
2025-08-04,simple_dip_buy,NVDA,182.699997,0.05169236,0.741538,74.153822,0.0,0.0,0.0
2025-08-11,simple_dip_buy,NVDA,180.449997,-0.01231527,1.061576,106.157636,0.0,0.0,0.0
2025-08-18,simple_dip_buy,NVDA,177.990005,-0.01363254,1.068163,106.816271,0.0,0.0,0.0
2025-08-25,simple_dip_buy,NVDA,174.179993,-0.02140576,1.107029,110.702882,0.0,0.0,0.0
2025-09-01,simple_dip_buy,NVDA,167.020004,-0.04110684,1.205534,120.55342,0.0,0.0,0.0
2025-09-08,simple_dip_buy,NVDA,177.820007,0.06466293,0.676685,67.668534,0.0,0.0,0.0
2025-09-15,simple_dip_buy,NVDA,176.669998,-0.00646726,1.032336,103.233632,0.0,0.0,0.0
2025-09-22,simple_dip_buy,NVDA,178.190002,0.00860363,0.956982,95.698183,0.0,0.0,0.0
2025-09-29,simple_dip_buy,NVDA,187.619995,0.052921,0.735395,73.5395,0.0,0.0,0.0
2025-10-06,simple_dip_buy,NVDA,183.160004,-0.02377141,1.118857,111.885703,0.0,0.0,0.0
2025-10-13,simple_dip_buy,NVDA,183.220001,0.00032757,0.998362,99.836217,0.0,0.0,0.0
2025-10-20,simple_dip_buy,NVDA,186.259995,0.01659204,0.91704,91.703979,0.0,0.0,0.0
2025-10-27,simple_dip_buy,NVDA,202.490005,0.08713632,0.564318,56.431841,0.0,0.0,0.0
2025-11-03,simple_dip_buy,NVDA,188.149994,-0.07081836,1.354092,135.409182,0.0,0.0,0.0
2025-11-10,simple_dip_buy,NVDA,190.169998,0.01073614,0.946319,94.631932,0.0,0.0,0.0
2025-11-17,simple_dip_buy,NVDA,178.880005,-0.0593679,1.296839,129.683949,0.0,0.0,0.0
2025-11-24,simple_dip_buy,NVDA,177.0,-0.01050987,1.052549,105.254933,0.0,0.0,0.0
2025-12-01,simple_dip_buy,NVDA,182.410004,0.03056499,0.847175,84.717503,0.0,0.0,0.0
2025-12-08,simple_dip_buy,NVDA,175.020004,-0.04051313,1.202566,120.256564,0.0,0.0,0.0
2025-12-15,simple_dip_buy,NVDA,180.990005,0.03411039,0.829448,82.944804,0.0,0.0,0.0
2025-12-22,simple_dip_buy,NVDA,190.529999,0.05271006,0.73645,73.64497,0.0,0.0,0.0
2025-12-29,simple_dip_buy,NVDA,188.850006,-0.00881747,1.044087,104.408736,0.0,0.0,0.0
2026-01-05,simple_dip_buy,NVDA,184.860001,-0.02112791,1.10564,110.563953,0.0,0.0,0.0
2026-01-12,simple_dip_buy,NVDA,186.229996,0.00741099,0.962945,96.294507,0.0,0.0,0.0
2026-01-19,simple_dip_buy,NVDA,187.669998,0.00773238,0.961338,96.133808,0.0,0.0,0.0
2026-01-26,simple_dip_buy,NVDA,191.130005,0.01843665,0.907817,90.781673,0.0,0.0,0.0
2026-02-02,simple_dip_buy,NVDA,185.410004,-0.02992728,1.149636,114.96364,0.0,0.0,0.0
2026-02-09,simple_dip_buy,NVDA,182.809998,-0.01402301,1.070115,107.011504,0.0,0.0,0.0
2026-02-16,simple_dip_buy,NVDA,189.820007,0.03834587,0.808271,80.827063,0.0,0.0,0.0
2026-02-23,simple_dip_buy,NVDA,177.190002,-0.06653674,1.332684,133.268371,0.0,0.0,0.0
2026-03-02,simple_dip_buy,NVDA,177.820007,0.00355553,0.982222,98.222233,0.0,0.0,0.0
2026-03-09,simple_dip_buy,NVDA,180.25,0.01366546,0.931673,93.167268,0.0,0.0,0.0
2026-03-16,simple_dip_buy,NVDA,172.699997,-0.04188629,1.209431,120.943143,0.0,0.0,0.0
2026-03-23,simple_dip_buy,NVDA,167.520004,-0.02999417,1.149971,114.997085,0.0,0.0,0.0
2026-03-30,simple_dip_buy,NVDA,177.389999,0.05891831,0.705408,70.540847,0.0,0.0,0.0
2026-04-06,simple_dip_buy,NVDA,188.630005,0.06336325,0.683184,68.318377,0.0,0.0,0.0
2026-04-13,simple_dip_buy,NVDA,201.679993,0.06918299,0.654085,65.408504,0.0,0.0,0.0
2026-04-20,simple_dip_buy,NVDA,208.270004,0.03267558,0.836622,83.662209,0.0,0.0,0.0
2026-04-27,simple_dip_buy,NVDA,198.449997,-0.04715037,1.235752,123.575183,0.0,0.0,0.0
2026-05-04,simple_dip_buy,NVDA,215.199997,0.08440413,0.577979,57.797933,0.0,0.0,0.0
2026-05-11,simple_dip_buy,NVDA,225.320007,0.04702607,0.76487,76.486965,0.0,0.0,0.0
2026-05-18,simple_dip_buy,NVDA,215.330002,-0.04433696,1.221685,122.168482,0.0,0.0,0.0
2026-05-25,simple_dip_buy,NVDA,211.139999,-0.01945852,1.097293,109.72926,0.0,0.0,0.0
2026-06-01,simple_dip_buy,NVDA,205.100006,-0.02860658,1.143033,114.303289,0.0,0.0,0.0
2026-06-05,simple_dip_buy,NVDA,205.100006,0.0,1.0,100.0,0.0,0.0,0.0
2021-06-14,simple_dip_buy,AAPL,130.460007,0.02442096,0.877895,87.789521,87.789521,0.67292286,10000.0
2021-06-21,simple_dip_buy,AAPL,133.110001,0.02031269,0.898437,89.843654,89.843654,0.67495795,9912.078751
2021-06-28,simple_dip_buy,AAPL,139.960007,0.05146124,0.742694,74.269379,74.269379,0.53064715,9822.100287
2021-07-05,simple_dip_buy,AAPL,145.110001,0.03679618,0.816019,81.601909,81.601909,0.56234517,9747.719467
2021-07-12,simple_dip_buy,AAPL,146.389999,0.00882088,0.955896,95.58956,95.58956,0.65297876,9665.995114
2021-07-19,simple_dip_buy,AAPL,148.559998,0.01482341,0.925883,92.588295,92.588295,0.6232384,9570.262123
2021-07-26,simple_dip_buy,AAPL,145.860001,-0.01817446,1.090872,109.087228,109.087228,0.74788994,9479.265664
2021-08-02,simple_dip_buy,AAPL,146.139999,0.00191964,0.990402,99.040182,99.040182,0.67770756,9370.014751
2021-08-09,simple_dip_buy,AAPL,149.100006,0.0202546,0.898727,89.872701,89.872701,0.60276792,9270.825959
2021-08-16,simple_dip_buy,AAPL,148.190002,-0.00610331,1.030517,103.051656,103.051656,0.69540222,9181.412455
2021-08-23,simple_dip_buy,AAPL,148.600006,0.00276675,0.986166,98.616627,98.616627,0.66363811,9078.20617
2021-08-30,simple_dip_buy,AAPL,154.300003,0.03835799,0.80821,80.821007,80.821007,0.52379135,8979.441568
2021-09-06,simple_dip_buy,AAPL,148.970001,-0.03454311,1.172716,117.271555,117.271555,0.78721591,8901.334341
2021-09-13,simple_dip_buy,AAPL,146.059998,-0.01953415,1.097671,109.767077,109.767077,0.75152046,8786.238606
2021-09-20,simple_dip_buy,AAPL,146.919998,0.00588799,0.97056,97.056004,97.056004,0.66060445,8676.306823
2021-09-27,simple_dip_buy,AAPL,142.649994,-0.02906346,1.145317,114.531732,114.531732,0.80288634,8581.977367
2021-10-04,simple_dip_buy,AAPL,142.899994,0.00175254,0.991237,99.123729,99.123729,0.69365804,8467.273781
2021-10-11,simple_dip_buy,AAPL,144.839996,0.01357594,0.93212,93.212029,93.212029,0.64355172,8368.001316
2021-10-18,simple_dip_buy,AAPL,148.690002,0.0265811,0.867095,86.709451,86.709451,0.5831559,8274.649422
2021-10-25,simple_dip_buy,AAPL,149.800003,0.0074652,0.962674,96.267399,96.267399,0.6426395,8187.809863
2021-11-01,simple_dip_buy,AAPL,151.279999,0.00987981,0.950601,95.060094,95.060094,0.62837185,8091.398015
2021-11-08,simple_dip_buy,AAPL,149.990005,-0.00852719,1.042636,104.263597,104.263597,0.69513697,7997.054268
2021-11-15,simple_dip_buy,AAPL,160.550003,0.07040468,0.647977,64.797661,64.797661,0.40359801,7892.634224
2021-11-22,simple_dip_buy,AAPL,156.809998,-0.02329495,1.116475,111.647477,111.647477,0.71199208,7829.282733
2021-11-29,simple_dip_buy,AAPL,161.839996,0.03207702,0.839615,83.961488,83.961488,0.51879319,7717.467729
2021-12-06,simple_dip_buy,AAPL,179.449997,0.10881118,0.455944,45.59441,45.59441,0.25407863,7633.380256
2021-12-13,simple_dip_buy,AAPL,171.139999,-0.04630815,1.231541,123.154077,123.154077,0.71961013,7589.853756
2021-12-20,simple_dip_buy,AAPL,176.279999,0.03003389,0.849831,84.983055,84.983055,0.4820913,7466.514887
2021-12-27,simple_dip_buy,AAPL,177.570007,0.00731795,0.96341,96.341026,96.341026,0.54255236,7381.404315
2022-01-03,simple_dip_buy,AAPL,172.169998,-0.03041059,1.152053,115.205296,115.205296,0.66913688,7287.899666
2022-01-10,simple_dip_buy,AAPL,173.070007,0.00522744,0.973863,97.386278,97.386278,0.56269876,7172.521504
2022-01-17,simple_dip_buy,AAPL,162.410004,-0.06159359,1.307968,130.796795,130.796795,0.80534937,7081.042209
2022-01-24,simple_dip_buy,AAPL,170.330002,0.04876546,0.756173,75.617272,75.617272,0.4439457,6950.049153
2022-01-31,simple_dip_buy,AAPL,172.389999,0.01209415,0.939529,93.952924,93.952924,0.54500217,6874.318418
2022-02-07,simple_dip_buy,AAPL,168.639999,-0.021753,1.108765,110.876501,110.876501,0.65747451,6782.317343
2022-02-14,simple_dip_buy,AAPL,167.300003,-0.0079459,1.039729,103.972948,103.972948,0.62147607,6672.21186
2022-02-21,simple_dip_buy,AAPL,164.850006,-0.01464433,1.073222,107.322167,107.322167,0.65102919,6569.659076
2022-02-28,simple_dip_buy,AAPL,163.169998,-0.01019113,1.050956,105.095565,105.095565,0.64408633,6463.324415
2022-03-07,simple_dip_buy,AAPL,154.729996,-0.05172521,1.0,100.0,100.0,0.6462871,6363.56528
2022-03-14,simple_dip_buy,AAPL,163.979996,0.05978156,0.701092,70.109222,70.109222,0.4275474,6263.41523
2022-03-21,simple_dip_buy,AAPL,174.720001,0.06549582,0.672521,67.252088,67.252088,0.3849135,6193.200809
2022-03-28,simple_dip_buy,AAPL,174.309998,-0.00234663,1.011733,101.173314,101.173314,0.58042175,6126.039443
2022-04-04,simple_dip_buy,AAPL,170.089996,-0.02420975,1.121049,112.104877,112.104877,0.65909153,6027.216785
2022-04-11,simple_dip_buy,AAPL,165.289993,-0.02822037,1.141102,114.110186,114.110186,0.69036355,5918.166609
2022-04-18,simple_dip_buy,AAPL,161.789993,-0.02117491,1.105875,110.587453,110.587453,0.68352468,5806.361001
2022-04-25,simple_dip_buy,AAPL,157.649994,-0.02558872,1.0,100.0,100.0,0.63431655,5698.495582
2022-05-02,simple_dip_buy,AAPL,157.279999,-0.00234694,1.0,100.0,100.0,0.63580875,5598.630511
2022-05-09,simple_dip_buy,AAPL,147.110001,-0.06466174,1.0,100.0,100.0,0.67976344,5505.003151
2022-05-16,simple_dip_buy,AAPL,137.589996,-0.06471351,1.0,100.0,100.0,0.72679703,5411.380974
2022-05-23,simple_dip_buy,AAPL,149.639999,0.08757906,0.562105,56.210468,56.210468,0.37563799,5311.230924
2022-05-30,simple_dip_buy,AAPL,145.380005,-0.02846828,1.142341,114.234142,114.234142,0.7857624,5256.566061
2022-06-06,simple_dip_buy,AAPL,137.130005,-0.05674783,1.283739,128.373916,128.373916,0.93614753,5148.706707
2022-06-13,simple_dip_buy,AAPL,131.559998,-0.04061844,1.203092,120.30922,120.30922,0.91448177,5025.42398
2022-06-20,simple_dip_buy,AAPL,141.660004,0.0767711,0.616144,61.614449,61.614449,0.43494598,4904.934236
2022-06-27,simple_dip_buy,AAPL,138.929993,-0.01927157,1.096358,109.635786,109.635786,0.78914411,4844.446767
2022-07-04,simple_dip_buy,AAPL,147.039993,0.05837472,0.708126,70.812638,70.812638,0.4815876,4734.646472
2022-07-11,simple_dip_buy,AAPL,150.169998,0.02128676,0.893566,89.35662,89.35662,0.59503643,4663.72758
2022-07-18,simple_dip_buy,AAPL,154.089996,0.02610374,0.869481,86.948132,86.948132,0.56426851,4574.23688
2022-07-25,simple_dip_buy,AAPL,162.509995,0.05464339,0.726783,72.678307,72.678307,0.44722361,4487.158282
2022-08-01,simple_dip_buy,AAPL,165.350006,0.01747592,0.91262,91.262042,91.262042,0.5519325,4414.370921
2022-08-08,simple_dip_buy,AAPL,172.100006,0.0408225,0.795888,79.588752,79.588752,0.46245642,4322.97194
2022-08-15,simple_dip_buy,AAPL,171.520004,-0.00337015,1.016851,101.685073,101.685073,0.59284672,4243.572094
2022-08-22,simple_dip_buy,AAPL,163.619995,-0.04605882,1.230294,123.02941,123.02941,0.75192161,4146.473514
2022-08-29,simple_dip_buy,AAPL,155.809998,-0.04773253,1.238663,123.866267,123.866267,0.79498279,4029.199453
2022-09-05,simple_dip_buy,AAPL,157.369995,0.01001218,0.949939,94.993912,94.993912,0.60363421,3905.147324
2022-09-12,simple_dip_buy,AAPL,150.699997,-0.04238418,1.211921,121.192089,121.192089,0.80419437,3814.088683
2022-09-19,simple_dip_buy,AAPL,150.429993,-0.00179167,1.008958,100.895833,100.895833,0.6707162,3692.992754
2022-09-26,simple_dip_buy,AAPL,138.199997,-0.08130025,1.406501,140.650125,140.650125,1.01772886,3600.207085
2022-10-03,simple_dip_buy,AAPL,140.089996,0.01367583,0.931621,93.162087,93.162087,0.66501599,3459.345915
2022-10-10,simple_dip_buy,AAPL,138.380005,-0.01220637,1.061032,106.103187,106.103187,0.7667523,3367.228974
2022-10-17,simple_dip_buy,AAPL,147.270004,0.06424338,0.678783,67.878311,67.878311,0.46091063,3260.966578
2022-10-24,simple_dip_buy,AAPL,155.740005,0.05751342,0.712433,71.243292,71.243292,0.45745017,3192.986416
2022-10-31,simple_dip_buy,AAPL,138.380005,-0.11146783,1.557339,155.733914,155.733914,1.12540763,3129.621157
2022-11-07,simple_dip_buy,AAPL,149.699997,0.08180367,0.590982,59.098166,59.098166,0.39477734,2973.653565
