date,breakdown_type,group,factor,horizon,n,total_rows,coverage,rank_ic,pearson_corr
2016-01-22,category,semiconductors,volatility_12w,1w,7,7,1.0,0.46428571,0.57984316
2016-01-29,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.14285714,-0.13675545
2016-01-29,category,core_technology,volatility_12w,1w,6,6,1.0,0.02857143,-0.02197697
2016-01-29,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.48571429,-0.3911293
2016-01-29,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.2,0.21792577
2016-01-29,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.8,0.80515966
2016-01-29,category,international,volatility_12w,1w,4,4,1.0,0.8,0.73174948
2016-01-29,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.60714286,-0.72737041
2016-02-05,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.25714286,-0.24424441
2016-02-05,category,core_technology,volatility_12w,1w,6,6,1.0,-0.37142857,-0.57220193
2016-02-05,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.25714286,0.2012127
2016-02-05,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.7,-0.66808464
2016-02-05,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.2,-0.70184104
2016-02-05,category,international,volatility_12w,1w,4,4,1.0,-0.2,-0.59268015
2016-02-05,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.60714286,-0.55109408
2016-02-12,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.82857143,0.9026681
2016-02-12,category,core_technology,volatility_12w,1w,6,6,1.0,0.88571429,0.56790491
2016-02-12,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.37142857,0.36784832
2016-02-12,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.1,0.05876864
2016-02-12,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.6,0.43128786
2016-02-12,category,international,volatility_12w,1w,4,4,1.0,1.0,0.92412058
2016-02-12,category,semiconductors,volatility_12w,1w,7,7,1.0,0.0,-0.03862815
2016-02-19,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.37142857,0.42617158
2016-02-19,category,core_technology,volatility_12w,1w,6,6,1.0,0.82857143,0.85400537
2016-02-19,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.65714286,0.6495896
2016-02-19,category,financial_payments,volatility_12w,1w,5,5,1.0,0.3,0.42591876
2016-02-19,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.4,0.00297027
2016-02-19,category,international,volatility_12w,1w,4,4,1.0,0.4,0.52094769
2016-02-19,category,semiconductors,volatility_12w,1w,7,7,1.0,0.10714286,0.44275937
2016-02-26,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.37142857,-0.64020332
2016-02-26,category,core_technology,volatility_12w,1w,6,6,1.0,0.14285714,-0.04310898
2016-02-26,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.65714286,-0.84719872
2016-02-26,category,financial_payments,volatility_12w,1w,5,5,1.0,1.0,0.99521547
2016-02-26,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,0.7162074
2016-02-26,category,international,volatility_12w,1w,4,4,1.0,1.0,0.96813128
2016-02-26,category,semiconductors,volatility_12w,1w,7,7,1.0,0.64285714,0.79265111
2016-03-04,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.48571429,-0.62445519
2016-03-04,category,core_technology,volatility_12w,1w,6,6,1.0,-0.94285714,-0.71780106
2016-03-04,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.08571429,-0.12834446
2016-03-04,category,financial_payments,volatility_12w,1w,5,5,1.0,0.9,0.96819665
2016-03-04,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.6,0.22083097
2016-03-04,category,international,volatility_12w,1w,4,4,1.0,-0.2,-0.46041184
2016-03-04,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.07142857,0.25818173
2016-03-11,category,consumer_retail,volatility_12w,1w,6,6,1.0,1.0,0.93447021
2016-03-11,category,core_technology,volatility_12w,1w,6,6,1.0,0.14285714,0.12875515
2016-03-11,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.31428571,0.41198917
2016-03-11,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.8,-0.68874081
2016-03-11,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,0.61909735
2016-03-11,category,international,volatility_12w,1w,4,4,1.0,0.4,0.39063819
2016-03-11,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.10714286,0.70752508
2016-03-18,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.77142857,-0.76979893
2016-03-18,category,core_technology,volatility_12w,1w,6,6,1.0,0.77142857,0.5713593
2016-03-18,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.14285714,0.325364
2016-03-18,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.6,-0.58899426
2016-03-18,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,0.3638156
2016-03-18,category,international,volatility_12w,1w,4,4,1.0,-0.8,-0.83185865
2016-03-18,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.39285714,-0.59544913
2016-03-24,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.02857143,-0.23180054
2016-03-24,category,core_technology,volatility_12w,1w,6,6,1.0,0.65714286,0.55733004
2016-03-24,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.6,-0.71654864
2016-03-24,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.9,-0.87159389
2016-03-24,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,0.44292199
2016-03-24,category,international,volatility_12w,1w,4,4,1.0,1.0,0.87325705
2016-03-24,category,semiconductors,volatility_12w,1w,7,7,1.0,0.28571429,0.21196718
2016-04-01,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.14285714,0.13484364
2016-04-01,category,core_technology,volatility_12w,1w,6,6,1.0,-0.08571429,-0.00409659
2016-04-01,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.65714286,-0.40260529
2016-04-01,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.4,-0.59966192
2016-04-01,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,0.16860491
2016-04-01,category,international,volatility_12w,1w,4,4,1.0,-0.4,-0.78469958
2016-04-01,category,semiconductors,volatility_12w,1w,7,7,1.0,0.07142857,-0.08744609
2016-04-08,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.6,-0.73132572
2016-04-08,category,core_technology,volatility_12w,1w,6,6,1.0,0.42857143,0.33117013
2016-04-08,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.6,0.70228194
2016-04-08,category,financial_payments,volatility_12w,1w,5,5,1.0,0.7,0.45966438
2016-04-08,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.8,0.83780408
2016-04-08,category,international,volatility_12w,1w,4,4,1.0,0.2,0.64002568
2016-04-08,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.57142857,-0.69465456
2016-04-15,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.08571429,-0.31490118
2016-04-15,category,core_technology,volatility_12w,1w,6,6,1.0,0.6,0.70756012
2016-04-15,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.88571429,0.80497371
2016-04-15,category,financial_payments,volatility_12w,1w,5,5,1.0,0.6,0.70095746
2016-04-15,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.2,0.10437341
2016-04-15,category,international,volatility_12w,1w,4,4,1.0,0.4,0.21755803
2016-04-15,category,semiconductors,volatility_12w,1w,7,7,1.0,0.39285714,0.82255518
2016-04-22,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.14285714,0.09541629
2016-04-22,category,core_technology,volatility_12w,1w,6,6,1.0,0.37142857,0.319163
2016-04-22,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.42857143,-0.24307282
2016-04-22,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.1,-0.71770795
2016-04-22,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.2,0.03782418
2016-04-22,category,international,volatility_12w,1w,4,4,1.0,0.4,0.88573636
2016-04-22,category,semiconductors,volatility_12w,1w,7,7,1.0,0.21428571,-0.6261585
2016-04-29,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.82857143,-0.80381065
2016-04-29,category,core_technology,volatility_12w,1w,6,6,1.0,-0.77142857,-0.85192414
2016-04-29,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.54285714,-0.38440149
2016-04-29,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.9,-0.80483257
2016-04-29,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.8,-0.81670677
2016-04-29,category,international,volatility_12w,1w,4,4,1.0,-0.4,-0.676828
2016-04-29,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.07142857,0.49207539
2016-05-06,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.37142857,0.41008096
2016-05-06,category,core_technology,volatility_12w,1w,6,6,1.0,0.37142857,0.66909337
2016-05-06,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.48571429,-0.59249915
2016-05-06,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.1,-0.35617152
2016-05-06,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.2,-0.22098771
2016-05-06,category,international,volatility_12w,1w,4,4,1.0,-0.8,-0.5777457
2016-05-06,category,semiconductors,volatility_12w,1w,7,7,1.0,0.0,0.09699989
2016-05-13,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.08571429,0.09107012
2016-05-13,category,core_technology,volatility_12w,1w,6,6,1.0,0.6,0.9745412
2016-05-13,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.54285714,0.50506364
2016-05-13,category,financial_payments,volatility_12w,1w,5,5,1.0,0.6,0.80507017
2016-05-13,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.6,-0.40650424
2016-05-13,category,international,volatility_12w,1w,4,4,1.0,-0.4,-0.36630104
2016-05-13,category,semiconductors,volatility_12w,1w,7,7,1.0,0.28571429,0.13170369
2016-05-20,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.08571429,-0.12625457
2016-05-20,category,core_technology,volatility_12w,1w,6,6,1.0,0.14285714,0.541584
2016-05-20,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.94285714,0.95817439
2016-05-20,category,financial_payments,volatility_12w,1w,5,5,1.0,0.0,0.32263865
2016-05-20,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.8,0.92757073
2016-05-20,category,international,volatility_12w,1w,4,4,1.0,-0.2,0.26346758
2016-05-20,category,semiconductors,volatility_12w,1w,7,7,1.0,0.60714286,0.92041547
2016-05-27,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.77142857,0.57560762
2016-05-27,category,core_technology,volatility_12w,1w,6,6,1.0,0.14285714,0.1608298
2016-05-27,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.08571429,-0.09863548
2016-05-27,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.7,-0.85843969
2016-05-27,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.8,0.92860467
2016-05-27,category,international,volatility_12w,1w,4,4,1.0,0.4,0.50890289
2016-05-27,category,semiconductors,volatility_12w,1w,7,7,1.0,0.03571429,-0.76756383
2016-06-03,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.14285714,0.48565053
2016-06-03,category,core_technology,volatility_12w,1w,6,6,1.0,0.31428571,0.5664565
2016-06-03,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.42857143,-0.20278538
2016-06-03,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.9,-0.96450005
2016-06-03,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.8,-0.3962013
2016-06-03,category,international,volatility_12w,1w,4,4,1.0,0.0,-0.07430895
2016-06-03,category,semiconductors,volatility_12w,1w,7,7,1.0,0.03571429,0.44542154
2016-06-10,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.54285714,0.54098056
2016-06-10,category,core_technology,volatility_12w,1w,6,6,1.0,0.6,0.61028917
2016-06-10,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.08571429,-0.17279469
2016-06-10,category,financial_payments,volatility_12w,1w,5,5,1.0,0.1,0.09036406
2016-06-10,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,-0.05054484
2016-06-10,category,international,volatility_12w,1w,4,4,1.0,-0.4,-0.56621542
2016-06-10,category,semiconductors,volatility_12w,1w,7,7,1.0,0.42857143,0.95682619
2016-06-17,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.6,0.70268725
2016-06-17,category,core_technology,volatility_12w,1w,6,6,1.0,-0.08571429,-0.46687339
2016-06-17,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.37142857,-0.20827697
2016-06-17,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.9,-0.43653586
2016-06-17,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-1.0,-0.93020187
2016-06-17,category,international,volatility_12w,1w,4,4,1.0,0.6,0.08726867
2016-06-17,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.14285714,-0.32836111
2016-06-24,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.6,-0.42972313
2016-06-24,category,core_technology,volatility_12w,1w,6,6,1.0,-0.08571429,-0.45240088
2016-06-24,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.6,-0.69372239
2016-06-24,category,financial_payments,volatility_12w,1w,5,5,1.0,0.7,0.69685483
2016-06-24,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.4,-0.5099126
2016-06-24,category,international,volatility_12w,1w,4,4,1.0,0.8,0.66459509
2016-06-24,category,semiconductors,volatility_12w,1w,7,7,1.0,0.07142857,-0.04670456
2016-07-01,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.48571429,-0.412608
2016-07-01,category,core_technology,volatility_12w,1w,6,6,1.0,-0.08571429,0.60249821
2016-07-01,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.48571429,-0.15336202
2016-07-01,category,financial_payments,volatility_12w,1w,5,5,1.0,0.0,-0.12395588
2016-07-01,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.8,-0.85006707
2016-07-01,category,international,volatility_12w,1w,4,4,1.0,-0.2,0.01829859
2016-07-01,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.64285714,-0.22005012
2016-07-08,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.08571429,-0.19404092
2016-07-08,category,core_technology,volatility_12w,1w,6,6,1.0,0.71428571,0.67500818
2016-07-08,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.08571429,0.30716229
2016-07-08,category,financial_payments,volatility_12w,1w,5,5,1.0,0.5,0.77963769
2016-07-08,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.8,0.83448642
2016-07-08,category,international,volatility_12w,1w,4,4,1.0,0.2,0.31522594
2016-07-08,category,semiconductors,volatility_12w,1w,7,7,1.0,0.03571429,-0.35920428
2016-07-15,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.71428571,-0.65862774
2016-07-15,category,core_technology,volatility_12w,1w,6,6,1.0,-0.42857143,-0.34587051
2016-07-15,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.65714286,-0.60740022
2016-07-15,category,financial_payments,volatility_12w,1w,5,5,1.0,0.0,0.17117593
2016-07-15,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,0.07656969
2016-07-15,category,international,volatility_12w,1w,4,4,1.0,-0.8,-0.59525541
2016-07-15,category,semiconductors,volatility_12w,1w,7,7,1.0,0.35714286,0.42278149
2016-07-22,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.77142857,-0.36105958
2016-07-22,category,core_technology,volatility_12w,1w,6,6,1.0,0.71428571,0.51466642
2016-07-22,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.31428571,-0.34176479
2016-07-22,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.1,0.13986967
2016-07-22,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.4,0.11604518
2016-07-22,category,international,volatility_12w,1w,4,4,1.0,-1.0,-0.81735617
2016-07-22,category,semiconductors,volatility_12w,1w,7,7,1.0,0.85714286,0.90265367
2016-07-29,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.94285714,0.8572682
2016-07-29,category,core_technology,volatility_12w,1w,6,6,1.0,0.54285714,0.36854189
2016-07-29,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.37142857,-0.16749772
2016-07-29,category,financial_payments,volatility_12w,1w,5,5,1.0,0.7,0.84128106
2016-07-29,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.4,0.38700031
2016-07-29,category,international,volatility_12w,1w,4,4,1.0,0.2,-0.11667993
2016-07-29,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.21428571,-0.38167356
2016-08-05,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.65714286,0.50218529
2016-08-05,category,core_technology,volatility_12w,1w,6,6,1.0,0.42857143,0.57829775
2016-08-05,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.31428571,-0.30055258
2016-08-05,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.5,-0.45273321
2016-08-05,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.2,-0.62946749
2016-08-05,category,international,volatility_12w,1w,4,4,1.0,0.8,0.331522
2016-08-05,category,semiconductors,volatility_12w,1w,7,7,1.0,0.5,0.50623323
2016-08-12,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.08571429,0.24586746
2016-08-12,category,core_technology,volatility_12w,1w,6,6,1.0,0.37142857,0.46882022
2016-08-12,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.02857143,0.10219616
2016-08-12,category,financial_payments,volatility_12w,1w,5,5,1.0,1.0,0.96514419
2016-08-12,category,industrial_diversified,volatility_12w,1w,4,4,1.0,1.0,0.78628267
2016-08-12,category,international,volatility_12w,1w,4,4,1.0,-0.8,-0.62593397
2016-08-12,category,semiconductors,volatility_12w,1w,7,7,1.0,0.71428571,0.91072863
2016-08-19,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.77142857,0.25389207
2016-08-19,category,core_technology,volatility_12w,1w,6,6,1.0,-0.77142857,-0.5736513
2016-08-19,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.37142857,0.14081349
2016-08-19,category,financial_payments,volatility_12w,1w,5,5,1.0,0.4,0.74784431
2016-08-19,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.8,-0.445479
2016-08-19,category,international,volatility_12w,1w,4,4,1.0,-0.4,-0.49624361
2016-08-19,category,semiconductors,volatility_12w,1w,7,7,1.0,0.71428571,0.34326021
2016-08-26,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.2,-0.19211375
2016-08-26,category,core_technology,volatility_12w,1w,6,6,1.0,0.25714286,0.20085866
2016-08-26,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.2,-0.27817728
2016-08-26,category,financial_payments,volatility_12w,1w,5,5,1.0,-0.1,0.01495687
2016-08-26,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.8,-0.92106676
2016-08-26,category,international,volatility_12w,1w,4,4,1.0,0.6,0.45671221
2016-08-26,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.57142857,-0.61926864
2016-09-02,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.25714286,0.46404021
2016-09-02,category,core_technology,volatility_12w,1w,6,6,1.0,-0.54285714,-0.75295934
2016-09-02,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,0.54285714,0.5546808
2016-09-02,category,financial_payments,volatility_12w,1w,5,5,1.0,-1.0,-0.9530943
2016-09-02,category,industrial_diversified,volatility_12w,1w,4,4,1.0,0.6,0.46458351
2016-09-02,category,international,volatility_12w,1w,4,4,1.0,0.2,0.15678921
2016-09-02,category,semiconductors,volatility_12w,1w,7,7,1.0,-0.32142857,-0.88108409
2016-09-09,category,consumer_retail,volatility_12w,1w,6,6,1.0,-0.02857143,-0.53407121
2016-09-09,category,core_technology,volatility_12w,1w,6,6,1.0,0.54285714,0.4978201
2016-09-09,category,defensive_healthcare,volatility_12w,1w,6,6,1.0,-0.94285714,-0.68132707
2016-09-09,category,financial_payments,volatility_12w,1w,5,5,1.0,0.0,-0.22849276
2016-09-09,category,industrial_diversified,volatility_12w,1w,4,4,1.0,-0.4,-0.44603721
2016-09-09,category,international,volatility_12w,1w,4,4,1.0,0.2,0.5666265
2016-09-09,category,semiconductors,volatility_12w,1w,7,7,1.0,0.14285714,-0.1308288
2016-09-16,category,consumer_retail,volatility_12w,1w,6,6,1.0,0.42857143,0.46777745
2016-09-16,category,core_technology,volatility_12w,1w,6,6,1.0,-0.25714286,-0.06637431
