strategy,symbol,signal_date,execution_date,status,execution_price,gross_invested,commission,slippage_cost,base,extra,crash
reserve_fixed,KO,2023-01-30,2023-01-31,executed,55.0111018,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2023-01-30,2023-01-31,executed,10.11359427,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,MSFT,2023-01-30,2023-01-31,executed,236.82951258,6.6,0.01,0.0,6.6,0.0,0.0
dca_l2_v2,NVDA,2023-01-30,2023-01-31,executed,19.13706375,5.4,0.01,0.0,5.4,0.0,0.0
dca_l2_v2,AAPL,2023-01-30,2023-01-31,executed,140.38868626,4.5,0.0,0.0,4.5,0.0,0.0
dca_l2_v2,ASML,2023-01-30,2023-01-31,executed,630.91718094,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,KO,2023-01-30,2023-01-31,executed,55.0111018,1.5,0.0,0.0,1.5,0.0,0.0
fixed,BYDDY,2023-02-06,2023-02-07,executed,10.10876586,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-02-06,2023-02-07,executed,10.10876586,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-02-06,2023-02-07,executed,253.44503319,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-02-06,2023-02-07,executed,253.44503319,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-02-06,2023-02-07,executed,21.3452633,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-02-06,2023-02-07,executed,21.3452633,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-02-06,2023-02-07,executed,148.20005199,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-02-06,2023-02-07,executed,148.20005199,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-02-06,2023-02-07,executed,640.07365589,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-02-06,2023-02-07,executed,640.07365589,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-02-06,2023-02-07,executed,53.82933021,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-02-06,2023-02-07,executed,53.82933021,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-02-06,2023-02-07,executed,10.10876586,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2023-02-06,2023-02-07,executed,253.44503319,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2023-02-06,2023-02-07,executed,21.3452633,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2023-02-06,2023-02-07,executed,148.20005199,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2023-02-06,2023-02-07,executed,640.07365589,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2023-02-06,2023-02-07,executed,53.82933021,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2023-02-13,2023-02-14,executed,9.79160936,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-02-13,2023-02-14,executed,9.79160936,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-02-13,2023-02-14,executed,265.25482913,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-02-13,2023-02-14,executed,265.25482913,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-02-13,2023-02-14,executed,21.54092408,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-02-13,2023-02-14,executed,21.54092408,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-02-13,2023-02-14,executed,149.88459685,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-02-13,2023-02-14,executed,149.88459685,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-02-13,2023-02-14,executed,642.4716663,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-02-13,2023-02-14,executed,642.4716663,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-02-13,2023-02-14,executed,54.31647366,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-02-13,2023-02-14,executed,54.31647366,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-02-13,2023-02-14,executed,9.79160936,24.31,0.02,0.01,22.5,1.81,0.0
dca_l2_v2,MSFT,2023-02-13,2023-02-14,executed,265.25482913,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2023-02-13,2023-02-14,executed,21.54092408,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2023-02-13,2023-02-14,executed,149.88459685,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2023-02-13,2023-02-14,executed,642.4716663,7.5,0.01,0.0,7.5,0.0,0.0
dca_l2_v2,KO,2023-02-13,2023-02-14,executed,54.31647366,3.83,0.0,0.0,3.75,0.08,0.0
fixed,BYDDY,2023-02-17,2023-02-21,executed,9.29735936,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-02-17,2023-02-21,executed,9.29735936,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-02-17,2023-02-21,executed,248.17960679,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-02-17,2023-02-21,executed,248.17960679,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-02-17,2023-02-21,executed,20.96391672,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-02-17,2023-02-21,executed,20.96391672,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-02-17,2023-02-21,executed,147.9927674,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-02-17,2023-02-21,executed,147.9927674,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-02-17,2023-02-21,executed,619.46090166,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-02-17,2023-02-21,executed,619.46090166,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-02-17,2023-02-21,executed,54.11800748,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-02-17,2023-02-21,executed,54.11800748,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-02-17,2023-02-21,executed,9.29735936,26.09,0.03,0.01,22.5,3.59,0.0
dca_l2_v2,MSFT,2023-02-17,2023-02-21,executed,248.17960679,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2023-02-17,2023-02-21,executed,20.96391672,14.14,0.01,0.01,13.5,0.64,0.0
dca_l2_v2,AAPL,2023-02-17,2023-02-21,executed,147.9927674,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2023-02-17,2023-02-21,executed,619.46090166,7.73,0.01,0.0,7.5,0.23,0.0
dca_l2_v2,KO,2023-02-17,2023-02-21,executed,54.11800748,3.88,0.0,0.0,3.75,0.13,0.0
fixed,BYDDY,2023-02-27,2023-02-28,executed,8.71134349,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-02-27,2023-02-28,executed,8.71134349,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-02-27,2023-02-28,executed,242.90357309,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-02-27,2023-02-28,executed,242.90357309,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-02-27,2023-02-28,executed,23.33184009,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-02-27,2023-02-28,executed,23.33184009,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-02-27,2023-02-28,executed,144.88907934,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-02-27,2023-02-28,executed,144.88907934,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-02-27,2023-02-28,executed,594.64391637,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-02-27,2023-02-28,executed,594.64391637,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-02-27,2023-02-28,executed,53.85639474,4.6,0.0,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-02-27,2023-02-28,executed,53.85639474,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-02-27,2023-02-28,executed,8.71134349,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2023-02-27,2023-02-28,executed,242.90357309,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2023-02-27,2023-02-28,executed,23.33184009,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2023-02-27,2023-02-28,executed,144.88907934,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2023-02-27,2023-02-28,executed,594.64391637,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2023-02-27,2023-02-28,executed,53.85639474,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2023-03-06,2023-03-07,executed,9.16695419,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-03-06,2023-03-07,executed,9.16695419,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-03-06,2023-03-07,executed,249.95450279,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-03-06,2023-03-07,executed,249.95450279,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-03-06,2023-03-07,executed,23.56345384,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-03-06,2023-03-07,executed,23.56345384,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-03-06,2023-03-07,executed,151.44134183,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-03-06,2023-03-07,executed,151.44134183,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-03-06,2023-03-07,executed,601.34329939,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-03-06,2023-03-07,executed,601.34329939,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-03-06,2023-03-07,executed,54.5690669,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-03-06,2023-03-07,executed,54.5690669,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-03-06,2023-03-07,executed,9.16695419,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2023-03-06,2023-03-07,executed,249.95450279,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2023-03-06,2023-03-07,executed,23.56345384,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2023-03-06,2023-03-07,executed,151.44134183,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2023-03-06,2023-03-07,executed,601.34329939,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2023-03-06,2023-03-07,executed,54.5690669,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2023-03-13,2023-03-14,executed,8.04966182,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-03-13,2023-03-14,executed,8.04966182,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-03-13,2023-03-14,executed,250.39337012,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-03-13,2023-03-14,executed,250.39337012,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-03-13,2023-03-14,executed,23.45961495,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-03-13,2023-03-14,executed,23.45961495,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-03-13,2023-03-14,executed,149.05691121,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-03-13,2023-03-14,executed,149.05691121,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-03-13,2023-03-14,executed,599.53734186,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-03-13,2023-03-14,executed,599.53734186,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-03-13,2023-03-14,executed,54.12702699,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-03-13,2023-03-14,executed,54.12702699,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-03-13,2023-03-14,executed,8.04966182,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2023-03-13,2023-03-14,executed,250.39337012,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2023-03-13,2023-03-14,executed,23.45961495,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2023-03-13,2023-03-14,executed,149.05691121,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2023-03-13,2023-03-14,executed,599.53734186,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2023-03-13,2023-03-14,executed,54.12702699,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2023-03-20,2023-03-21,executed,8.2895407,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-03-20,2023-03-21,executed,8.2895407,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-03-20,2023-03-21,executed,268.07455329,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-03-20,2023-03-21,executed,268.07455329,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-03-20,2023-03-21,executed,26.1394562,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-03-20,2023-03-21,executed,26.1394562,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-03-20,2023-03-21,executed,155.00815735,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-03-20,2023-03-21,executed,155.00815735,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-03-20,2023-03-21,executed,632.7624181,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-03-20,2023-03-21,executed,632.7624181,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-03-20,2023-03-21,executed,55.06036042,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-03-20,2023-03-21,executed,55.06036042,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-03-20,2023-03-21,executed,8.2895407,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2023-03-20,2023-03-21,executed,268.07455329,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2023-03-20,2023-03-21,executed,26.1394562,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2023-03-20,2023-03-21,executed,155.00815735,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2023-03-20,2023-03-21,executed,632.7624181,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2023-03-20,2023-03-21,executed,55.06036042,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2023-03-27,2023-03-28,executed,8.79828094,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-03-27,2023-03-28,executed,8.79828094,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-03-27,2023-03-28,executed,268.96198178,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-03-27,2023-03-28,executed,268.96198178,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-03-27,2023-03-28,executed,26.40604442,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-03-27,2023-03-28,executed,26.40604442,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-03-27,2023-03-28,executed,155.64860841,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-03-27,2023-03-28,executed,155.64860841,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-03-27,2023-03-28,executed,625.37362555,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-03-27,2023-03-28,executed,625.37362555,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-03-27,2023-03-28,executed,55.80576594,4.6,0.0,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-03-27,2023-03-28,executed,55.80576594,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-03-27,2023-03-28,executed,8.79828094,53.57,0.05,0.03,22.5,6.07,25.0
dca_l2_v2,MSFT,2023-03-27,2023-03-28,executed,268.96198178,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2023-03-27,2023-03-28,executed,26.40604442,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2023-03-27,2023-03-28,executed,155.64860841,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2023-03-27,2023-03-28,executed,625.37362555,7.94,0.01,0.0,7.5,0.44,0.0
dca_l2_v2,KO,2023-03-27,2023-03-28,executed,55.80576594,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2023-04-03,2023-04-04,executed,9.36980556,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-04-03,2023-04-04,executed,9.36980556,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-04-03,2023-04-04,executed,280.1187984,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-04-03,2023-04-04,executed,280.1187984,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-04-03,2023-04-04,executed,27.92268837,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-04-03,2023-04-04,executed,27.92268837,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-04-03,2023-04-04,executed,164.15177587,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-04-03,2023-04-04,executed,164.15177587,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-04-03,2023-04-04,executed,656.22968987,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-04-03,2023-04-04,executed,656.22968987,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-04-03,2023-04-04,executed,56.71479923,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-04-03,2023-04-04,executed,56.71479923,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-04-03,2023-04-04,executed,9.36980556,25.92,0.03,0.01,22.5,3.42,0.0
dca_l2_v2,MSFT,2023-04-03,2023-04-04,executed,280.1187984,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2023-04-03,2023-04-04,executed,27.92268837,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2023-04-03,2023-04-04,executed,164.15177587,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2023-04-03,2023-04-04,executed,656.22968987,7.5,0.01,0.0,7.5,0.0,0.0
dca_l2_v2,KO,2023-04-03,2023-04-04,executed,56.71479923,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2023-04-10,2023-04-11,executed,9.31989862,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-04-10,2023-04-11,executed,9.31989862,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-04-10,2023-04-11,executed,278.67544509,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-04-10,2023-04-11,executed,278.67544509,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-04-10,2023-04-11,executed,27.68106462,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-04-10,2023-04-11,executed,27.68106462,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-04-10,2023-04-11,executed,159.96425316,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-04-10,2023-04-11,executed,159.96425316,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-04-10,2023-04-11,executed,650.04495305,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-04-10,2023-04-11,executed,650.04495305,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-04-10,2023-04-11,executed,56.95115835,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-04-10,2023-04-11,executed,56.95115835,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-04-10,2023-04-11,executed,9.31989862,26.34,0.03,0.01,22.5,3.84,0.0
dca_l2_v2,MSFT,2023-04-10,2023-04-11,executed,278.67544509,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2023-04-10,2023-04-11,executed,27.68106462,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2023-04-10,2023-04-11,executed,159.96425316,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2023-04-10,2023-04-11,executed,650.04495305,7.5,0.01,0.0,7.5,0.0,0.0
dca_l2_v2,KO,2023-04-10,2023-04-11,executed,56.95115835,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2023-04-17,2023-04-18,executed,9.47123225,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-04-17,2023-04-18,executed,9.47123225,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-04-17,2023-04-18,executed,284.35132761,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-04-17,2023-04-18,executed,284.35132761,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-04-17,2023-04-18,executed,27.49036131,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-04-17,2023-04-18,executed,27.49036131,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-04-17,2023-04-18,executed,163.65913968,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-04-17,2023-04-18,executed,163.65913968,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-04-17,2023-04-18,executed,625.94656788,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-04-17,2023-04-18,executed,625.94656788,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-04-17,2023-04-18,executed,57.73293204,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-04-17,2023-04-18,executed,57.73293204,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-04-17,2023-04-18,executed,9.47123225,26.03,0.03,0.01,22.5,3.53,0.0
dca_l2_v2,MSFT,2023-04-17,2023-04-18,executed,284.35132761,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2023-04-17,2023-04-18,executed,27.49036131,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2023-04-17,2023-04-18,executed,163.65913968,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2023-04-17,2023-04-18,executed,625.94656788,8.07,0.01,0.0,7.5,0.57,0.0
dca_l2_v2,KO,2023-04-17,2023-04-18,executed,57.73293204,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2023-04-24,2023-04-25,executed,9.13314629,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2023-04-24,2023-04-25,executed,9.13314629,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2023-04-24,2023-04-25,executed,272.58988883,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2023-04-24,2023-04-25,executed,272.58988883,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2023-04-24,2023-04-25,executed,27.03606628,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2023-04-24,2023-04-25,executed,27.03606628,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2023-04-24,2023-04-25,executed,162.76250258,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2023-04-24,2023-04-25,executed,162.76250258,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2023-04-24,2023-04-25,executed,608.25620511,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2023-04-24,2023-04-25,executed,608.25620511,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2023-04-24,2023-04-25,executed,58.33289087,4.6,0.0,0.0,3.75,0.0,1.25
reserve_fixed,KO,2023-04-24,2023-04-25,executed,58.33289087,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2023-04-24,2023-04-25,executed,9.13314629,19.09,0.02,0.01,19.09,0.0,0.0
dca_l2_v2,MSFT,2023-04-24,2023-04-25,executed,272.58988883,14.0,0.01,0.01,14.0,0.0,0.0
dca_l2_v2,NVDA,2023-04-24,2023-04-25,executed,27.03606628,11.46,0.01,0.01,11.46,0.0,0.0
dca_l2_v2,AAPL,2023-04-24,2023-04-25,executed,162.76250258,9.55,0.01,0.0,9.55,0.0,0.0
dca_l2_v2,ASML,2023-04-24,2023-04-25,executed,608.25620511,6.36,0.01,0.0,6.36,0.0,0.0
dca_l2_v2,KO,2023-04-24,2023-04-25,executed,58.33289087,3.18,0.0,0.0,3.18,0.0,0.0
fixed,BYDDY,2023-05-01,2023-05-02,executed,9.68374345,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2023-05-01,2023-05-02,executed,9.68374345,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2023-05-01,2023-05-02,executed,300.1405963,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2023-05-01,2023-05-02,executed,300.1405963,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2023-05-01,2023-05-02,executed,28.63558664,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2023-05-01,2023-05-02,executed,28.63558664,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2023-05-01,2023-05-02,executed,167.59053239,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2023-05-01,2023-05-02,executed,167.59053239,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2023-05-01,2023-05-02,executed,616.26809806,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2023-05-01,2023-05-02,executed,616.26809806,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2023-05-01,2023-05-02,executed,58.30561524,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2023-05-01,2023-05-02,executed,58.30561524,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2023-05-01,2023-05-02,executed,9.68374345,18.0,0.02,0.01,18.0,0.0,0.0
dca_l2_v2,MSFT,2023-05-01,2023-05-02,executed,300.1405963,13.2,0.01,0.01,13.2,0.0,0.0
